model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
ccp,covtype,2,2,1,0.0078125,1.3423918194488438,0.6662736762389956,6
ccp,mushroom,16,16,1,0.5,1.38537538144639,0.5292307692307693,16
ccp,kr-vs-kp,128,128,2,0.25,1.3840152631964941,0.515625,128
ccp,mushroom,16,16,4,0.03125,0.7055435801505938,0.9661538461538461,50
ccp,kr-vs-kp,1024,1024,2,0.0625,1.3840152631964941,0.515625,1024
ccp,mushroom,32,32,2,0.5,1.38537538144639,0.5292307692307693,32
ccp,mushroom,16,16,8,0.0078125,0.44131729038562234,0.9833846153846154,98
ccp,breastcancer,512,512,4,0.125,1.0681050506691128,0.6052631578947368,516
ccp,covtype,4,4,1,0.03125,1.3618520323025716,0.6646644234658313,6
ccp,kr-vs-kp,2,2,4,0.0,1.1076154410904997,0.9359375,34
ccp,kr-vs-kp,2,2,1,0.015625,1.3121396896696638,0.515625,6
ccp,kr-vs-kp,512,512,1,0.03125,1.227717771886164,0.89375,522
ccp,kr-vs-kp,4,4,1,0.0625,1.384015263196494,0.515625,4
ccp,mushroom,64,64,1,0.0078125,0.49963629678300303,0.9723076923076923,142
ccp,mushroom,32,32,4,0.125,1.38537538144639,0.5292307692307693,32
ccp,kr-vs-kp,128,128,4,0.0625,1.3840152631964941,0.515625,128
ccp,breastcancer,256,256,8,0.0078125,0.32194761186245185,0.9210526315789473,320
ccp,kr-vs-kp,512,512,8,0.0,0.008677920644233695,0.975,128032
ccp,kr-vs-kp,2,2,8,0.25,1.384015263196494,0.515625,2
ccp,covtype,1,1,1,0.0,1.3618520330087065,0.6646644234658313,3
ccp,mushroom,32,32,8,0.03125,0.7055434514161586,0.9661538461538461,66
ccp,mushroom,128,128,1,0.03125,0.9111181844112946,0.928,152
ccp,breastcancer,1024,1024,4,0.0,1.1713746253932583e-08,0.9298245614035088,7864
ccp,kr-vs-kp,32,32,1,0.0078125,0.8365684287676378,0.89375,96
ccp,covtype,1,1,2,0.25,1.3857056791728541,0.5134807190864263,1
ccp,mushroom,64,64,4,0.5,1.38537538144639,0.5292307692307693,64
ccp,kr-vs-kp,16,16,4,0.125,1.3840152631964941,0.515625,16
ccp,kr-vs-kp,32,32,4,0.5,1.3840152631964941,0.515625,32
ccp,kr-vs-kp,16,16,8,0.03125,1.0570095911500268,0.89375,34
ccp,kr-vs-kp,1024,1024,8,0.015625,0.7719443677509508,0.9359375,1072
ccp,breastcancer,512,512,2,0.25,1.3147153436040961,0.6052631578947368,512
ccp,kr-vs-kp,512,512,2,0.0078125,0.7161489434118711,0.89375,582
ccp,breastcancer,256,256,4,0.015625,0.42613725156030513,0.9210526315789473,292
ccp,kr-vs-kp,256,256,2,0.0,0.16919005305324797,0.9734375,1786
ccp,mushroom,64,64,8,0.125,1.38537538144639,0.5292307692307693,64
ccp,kr-vs-kp,512,512,8,0.015625,0.7719443677509508,0.9359375,560
ccp,mushroom,128,128,2,0.0078125,0.40678146137319465,0.9661538461538461,206
ccp,covtype,8,8,1,0.125,1.3857056791728541,0.5134807190864263,8
ccp,covtype,2,2,4,0.5,1.3857056791728541,0.5134807190864263,2
ccp,kr-vs-kp,1,1,2,0.0,1.299403794417941,0.7546875,5
ccp,covtype,4,4,2,0.0078125,1.2540601153004645,0.728285844599537,20
ccp,kr-vs-kp,128,128,1,0.5,1.3840152631964941,0.515625,128
ccp,kr-vs-kp,4,4,8,0.0,0.8425793296217408,0.9640625,304
ccp,kr-vs-kp,4,4,2,0.015625,1.0888398848131813,0.89375,22
ccp,kr-vs-kp,64,64,2,0.015625,0.8833352944990196,0.89375,104
ccp,covtype,1,1,8,0.03125,1.3618520330087065,0.6646644234658313,3
ccp,mushroom,256,256,1,0.125,1.38537538144639,0.5292307692307693,256
ccp,kr-vs-kp,64,64,1,0.0625,1.3840152631964941,0.515625,64
ccp,kr-vs-kp,8,8,2,0.0625,1.3840152631964941,0.515625,8
ccp,kr-vs-kp,32,32,8,0.25,1.3840152631964941,0.515625,32
ccp,breastcancer,1024,1024,1,0.0078125,0.36742935402001853,0.9210526315789473,1064
ccp,covtype,1,1,4,0.0625,1.3857056791728541,0.5134807190864263,1
ccp,kr-vs-kp,256,256,8,0.125,1.3840152631964941,0.515625,256
ccp,mushroom,128,128,8,0.5,1.38537538144639,0.5292307692307693,128
ccp,kr-vs-kp,128,128,8,0.015625,0.771944367750951,0.9359375,176
ccp,kr-vs-kp,64,64,8,0.0,0.0394378522696681,0.9765625,9992
ccp,kr-vs-kp,16,16,1,0.0,1.0128015986047592,0.89375,48
ccp,kr-vs-kp,8,8,4,0.015625,0.7719443680589486,0.9359375,56
ccp,mushroom,256,256,2,0.03125,0.7055434468385846,0.9661538461538461,290
ccp,kr-vs-kp,16,16,2,0.25,1.3840152631964941,0.515625,16
ccp,kr-vs-kp,8,8,1,0.25,1.3840152631964941,0.515625,8
lgbm_base,kr-vs-kp,1,1,1,0.0,0.5238654147104851,0.515625,3
lgbm_quant,kr-vs-kp,1,1,1,0.0,0.5238654147104851,0.515625,3
ccp,kr-vs-kp,256,256,4,0.25,1.3840152631964941,0.515625,256
ccp,mushroom,1,1,2,0.25,1.3853753814463896,0.5292307692307693,1
ccp,mushroom,1,1,8,0.015625,1.2330077997662527,0.9396923076923077,9
lgbm_quant,covtype,1024,1024,8,0.0,0.7737242609329854,0.7682676006643546,62464
ccp,mushroom,2,2,4,0.25,1.38537538144639,0.5292307692307693,2
ccp,mushroom,1,1,4,0.0625,1.3220381959995247,0.8055384615384615,3
ccp,mushroom,2,2,2,0.0,1.1488304054396872,0.912,14
ccp,mushroom,4,4,1,0.015625,1.1759060311271756,0.819076923076923,12
ccp,mushroom,2,2,8,0.0625,1.2705940025610234,0.8055384615384615,6
ccp,mushroom,4,4,4,0.0,0.8427012908461398,0.976,108
ccp,mushroom,8,8,1,0.0625,1.2221799996349072,0.8055384615384615,14
ccp,mushroom,4,4,8,0.25,1.38537538144639,0.5292307692307693,4
ccp,mushroom,512,512,1,0.5,1.38537538144639,0.5292307692307693,512
ccp,mushroom,8,8,2,0.015625,0.7034109906858115,0.9735384615384616,46
ccp,mushroom,8,8,8,0.0,0.4952425464189998,1.0,490
ccp,mushroom,256,256,4,0.0078125,0.44131727830766887,0.9833846153846154,338
ccp,mushroom,16,16,1,0.25,1.38537538144639,0.5292307692307693,16
ccp,mushroom,16,16,2,0.0625,1.0428583906274542,0.9396923076923077,28
ccp,covtype,8,8,2,0.03125,1.3618520318464338,0.6646644234658313,10
ccp,kr-vs-kp,1024,1024,1,0.125,1.3840152631964941,0.515625,1024
ccp,mushroom,16,16,4,0.015625,0.5752202045079646,0.9735384615384616,78
ccp,kr-vs-kp,128,128,2,0.125,1.3840152631964941,0.515625,128
ccp,kr-vs-kp,1024,1024,4,0.015625,0.7719443677509508,0.9359375,1072
ccp,mushroom,32,32,2,0.25,1.38537538144639,0.5292307692307693,32
ccp,mushroom,32,32,1,0.0,0.5647564080244142,0.9723076923076923,96
ccp,covtype,16,16,1,0.5,1.3857056791728541,0.5134807190864263,16
ccp,kr-vs-kp,1024,1024,2,0.03125,1.088839701674025,0.89375,1042
ccp,mushroom,32,32,4,0.0625,1.0428583762089703,0.9396923076923077,44
ccp,mushroom,64,64,2,0.0,0.07937587621427372,0.9926153846153846,424
ccp,kr-vs-kp,512,512,1,0.015625,0.983566098048268,0.89375,548
ccp,kr-vs-kp,128,128,4,0.03125,1.057009583892131,0.89375,146
ccp,mushroom,512,512,2,0.125,1.38537538144639,0.5292307692307693,512
ccp,kr-vs-kp,32,32,2,0.0,0.49513595893209394,0.9359375,218
ccp,kr-vs-kp,16,16,4,0.0625,1.3840152631964941,0.515625,16
ccp,kr-vs-kp,32,32,4,0.25,1.3840152631964941,0.515625,32
ccp,breastcancer,512,512,1,0.0,0.011210987794721015,0.9473684210526315,1536
ccp,kr-vs-kp,16,16,8,0.015625,0.7719443678080237,0.9359375,64
ccp,mushroom,128,128,1,0.015625,0.6700315139821799,0.968,176
ccp,mushroom,32,32,8,0.015625,0.5752201871749063,0.9735384615384616,94
ccp,kr-vs-kp,256,256,2,0.5,1.3840152631964941,0.515625,256
ccp,california_housing,1,1,2,0.5,1.3276217235799053,1.3473246598968645,1
ccp,mushroom,64,64,4,0.25,1.38537538144639,0.5292307692307693,64
ccp,california_housing,1,1,4,0.125,1.2492481115084735,1.2683525644001783,3
ccp,kr-vs-kp,128,128,1,0.25,1.3840152631964941,0.515625,128
ccp,kr-vs-kp,64,64,2,0.0078125,0.7161489434136455,0.89375,134
ccp,breastcancer,512,512,4,0.0625,0.7650896282941458,0.9385964912280702,524
ccp,covtype,2,2,8,0.125,1.3857056791728541,0.5134807190864263,2
ccp,california_housing,1,1,8,0.03125,1.2028348285849995,1.2223365279438023,9
ccp,california_housing,2,2,1,0.0078125,1.1835332066784214,1.203122459469883,6
ccp,california_housing,2,2,4,0.5,1.3276217235799053,1.3473246598968645,2
ccp,kr-vs-kp,64,64,1,0.03125,1.2277177718879337,0.89375,74
ccp,kr-vs-kp,512,512,8,0.5,1.3840152631964941,0.515625,512
ccp,kr-vs-kp,512,512,4,0.0,0.01438326854135228,0.9796875,15298
ccp,mushroom,64,64,8,0.0625,1.042858375696883,0.9396923076923077,76
ccp,mushroom,128,128,4,0.0,0.00030399127050725303,1.0,3134
ccp,kr-vs-kp,32,32,8,0.125,1.3840152631964941,0.515625,32
ccp,kr-vs-kp,64,64,8,0.5,1.3840152631964941,0.515625,64
ccp,covtype,2,2,2,0.0,1.3030164270253561,0.728285844599537,14
ccp,california_housing,4,4,1,0.03125,1.0775424914093958,1.099237091366297,12
ccp,california_housing,2,2,8,0.125,1.1583410398327174,1.1790721014269392,8
ccp,mushroom,256,256,1,0.0625,1.2221799980112842,0.8055384615384615,262
ccp,california_housing,4,4,2,0.0078125,0.9758451028475328,0.9957517452367655,28
ccp,kr-vs-kp,128,128,8,0.0078125,0.6232034191255368,0.9359375,204
ccp,california_housing,8,8,1,0.125,0.933596014039122,0.9565027902614672,24
ccp,mushroom,1,1,2,0.125,1.3853753814463896,0.5292307692307693,1
ccp,mushroom,512,512,4,0.03125,0.7055434468385846,0.9661538461538461,546
ccp,mushroom,1,1,8,0.0078125,1.2259748641818664,0.9495384615384616,11
ccp,mushroom,1,1,4,0.03125,1.2550787196338495,0.912,7
ccp,mushroom,2,2,2,0.5,1.38537538144639,0.5292307692307693,2
ccp,mushroom,2,2,4,0.125,1.38537538144639,0.5292307692307693,2
ccp,mushroom,4,4,1,0.0078125,1.1759060311271756,0.819076923076923,12
ccp,california_housing,4,4,8,0.5,1.3276217235799053,1.3473246598968645,4
ccp,mushroom,2,2,8,0.03125,1.1488304054396872,0.912,14
ccp,mushroom,8,8,1,0.03125,1.028128792223235,0.9083076923076923,24
ccp,kr-vs-kp,256,256,8,0.0625,1.3840152631964941,0.515625,256
ccp,mushroom,4,4,4,0.5,1.38537538144639,0.5292307692307693,4
ccp,mushroom,8,8,2,0.0078125,0.7008969789200195,0.9316923076923077,48
ccp,mushroom,4,4,8,0.125,1.38537538144639,0.5292307692307693,4
ccp,california_housing,8,8,2,0.03125,0.8092825707335896,0.8323482279284254,52
ccp,kr-vs-kp,256,256,4,0.125,1.3840152631964941,0.515625,256
ccp,covtype,1,1,1,0.5,1.3857056791728541,0.5134807190864263,1
ccp,mushroom,256,256,2,0.015625,0.5277350373645144,0.9661538461538461,310
ccp,mushroom,8,8,8,0.5,1.38537538144639,0.5292307692307693,8
ccp,covtype,4,4,1,0.015625,1.3130523017514568,0.6662736762389956,12
ccp,mushroom,16,16,1,0.125,1.38537538144639,0.5292307692307693,16
ccp,mushroom,16,16,2,0.03125,0.7055435801505938,0.9661538461538461,50
ccp,covtype,1,1,2,0.125,1.3857056791728541,0.5134807190864263,1
ccp,breastcancer,1024,1024,4,0.5,1.3147153436040961,0.6052631578947368,1024
ccp,mushroom,16,16,4,0.0078125,0.44131729038562234,0.9833846153846154,98
ccp,mushroom,128,128,8,0.25,1.38537538144639,0.5292307692307693,128
ccp,covtype,16,16,2,0.125,1.3857056791728541,0.5134807190864263,16
ccp,kr-vs-kp,128,128,2,0.0625,1.3840152631964941,0.515625,128
ccp,mushroom,32,32,2,0.125,1.38537538144639,0.5292307692307693,32
ccp,mushroom,32,32,1,0.5,1.38537538144639,0.5292307692307693,32
lgbm_base,breastcancer,1024,747,2,0.0,1.0,0.9649122807017544,3837
ccp,mushroom,512,512,1,0.25,1.38537538144639,0.5292307692307693,512
ccp,breastcancer,1024,1024,2,0.0,1.0643786719489314e-08,0.9385964912280702,6824
lgbm_quant,breastcancer,1024,747,2,0.0,1.0,0.9649122807017544,3837
ccp,kr-vs-kp,1024,1024,1,0.0625,1.3840152631964941,0.515625,1024
ccp,mushroom,1024,1024,2,0.5,1.38537538144639,0.5292307692307693,1024
ccp,covtype,8,8,4,0.0078125,1.1938989133983957,0.7284665628254003,38
ccp,kr-vs-kp,128,128,4,0.015625,0.771944367750951,0.9359375,176
ccp,mushroom,32,32,4,0.03125,0.7055434514161586,0.9661538461538461,66
ccp,mushroom,64,64,2,0.5,1.38537538144639,0.5292307692307693,64
ccp,mushroom,256,256,8,0.0,2.390642835710616e-08,1.0,6998
ccp,kr-vs-kp,512,512,1,0.0078125,0.8365679243030792,0.89375,576
lgbm_base,breastcancer,1024,446,8,0.0,1.0,0.9649122807017544,6206
lgbm_quant,breastcancer,1024,446,8,0.0,1.0,0.9649122807017544,6206
ccp,california_housing,16,16,1,0.5,1.3276217235799053,1.3473246598968645,16
lgbm_base,kr-vs-kp,2,2,2,0.0,0.906885758998435,0.89375,14
lgbm_quant,kr-vs-kp,2,2,2,0.0,0.906885758998435,0.89375,14
ccp,california_housing,8,8,4,0.0078125,0.6777735275201524,0.7019728970583251,144
ccp,mushroom,128,128,1,0.0078125,0.4996362827559209,0.9723076923076923,206
ccp,california_housing,16,16,2,0.125,0.8954955931108983,0.91994215390186,36
ccp,kr-vs-kp,1024,1024,4,0.0078125,0.6220679695932688,0.9359375,1100
ccp,california_housing,1,1,2,0.25,1.2492481115084735,1.2683525644001783,3
ccp,kr-vs-kp,256,256,2,0.25,1.3840152631964941,0.515625,256
ccp,kr-vs-kp,1024,1024,2,0.015625,0.8833352944984172,0.89375,1064
ccp,covtype,1,1,4,0.03125,1.3618520330087065,0.6646644234658313,3
ccp,california_housing,1,1,4,0.0625,1.2143483688997525,1.2334053825949192,7
ccp,california_housing,16,16,4,0.03125,0.6247914149046215,0.6493331263620207,104
ccp,mushroom,32,32,8,0.0078125,0.4413172787223841,0.9833846153846154,114
ccp,kr-vs-kp,128,128,1,0.125,1.3840152631964941,0.515625,128
ccp,mushroom,512,512,8,0.125,1.38537538144639,0.5292307692307693,512
ccp,covtype,8,8,1,0.0625,1.3857056791728541,0.5134807190864263,8
ccp,covtype,2,2,4,0.25,1.3857056791728541,0.5134807190864263,2
ccp,kr-vs-kp,64,64,4,0.0,0.15000284181973272,0.975,1694
lgbm_base,breastcancer,1024,508,4,0.0,1.0,0.9649122807017544,4406
ccp,mushroom,64,64,4,0.125,1.38537538144639,0.5292307692307693,64
lgbm_quant,breastcancer,1024,508,4,0.0,1.0,0.9649122807017544,4406
ccp,california_housing,1,1,8,0.015625,1.1946792595990203,1.2146094343138716,13
ccp,california_housing,2,2,2,0.0,1.1215593000209638,1.1404820160651208,14
ccp,kr-vs-kp,64,64,1,0.015625,0.9835660981175615,0.89375,100
ccp,california_housing,2,2,4,0.25,1.1835332066784214,1.203122459469883,6
ccp,kr-vs-kp,32,32,8,0.0625,1.3840152631964941,0.515625,32
ccp,california_housing,32,32,2,0.5,1.3276217235799053,1.3473246598968645,32
ccp,california_housing,4,4,1,0.015625,1.0775424914093958,1.099237091366297,12
lgbm_quant,covtype,1024,1024,4,0.0,0.5342947318145733,0.532877808662427,30606
ccp,california_housing,16,16,8,0.0078125,0.4498715941369162,0.47283473332925946,324
ccp,kr-vs-kp,64,64,8,0.25,1.3840152631964941,0.515625,64
ccp,california_housing,8,8,1,0.0625,0.933596014039122,0.9565027902614672,24
ccp,mushroom,512,512,2,0.0625,1.042858375696279,0.9396923076923077,524
ccp,california_housing,2,2,8,0.0625,1.116194552415481,1.1360382328451581,14
ccp,california_housing,4,4,4,0.0,0.8712900407213852,0.8937416068521387,124
ccp,kr-vs-kp,256,256,1,0.0,0.3506954177408888,0.940625,768
ccp,kr-vs-kp,512,512,4,0.5,1.3840152631964941,0.515625,512
ccp,mushroom,1,1,2,0.0625,1.3220381959995247,0.8055384615384615,3
ccp,mushroom,2,2,2,0.25,1.38537538144639,0.5292307692307693,2
ccp,mushroom,2,2,4,0.0625,1.2705940025610234,0.8055384615384615,6
ccp,mushroom,2,2,1,0.0,1.2705940025610234,0.8055384615384615,6
ccp,mushroom,1,1,4,0.015625,1.2330077997662527,0.9396923076923077,9
ccp,mushroom,64,64,8,0.03125,0.7055434468439816,0.9661538461538461,98
ccp,mushroom,4,4,2,0.0,0.9553419409774325,0.912,28
ccp,mushroom,2,2,8,0.015625,1.1084281859114977,0.9396923076923077,18
ccp,mushroom,4,4,4,0.25,1.38537538144639,0.5292307692307693,4
ccp,mushroom,256,256,1,0.03125,0.9111181844112944,0.928,280
ccp,mushroom,8,8,1,0.015625,1.028128792223235,0.9083076923076923,24
ccp,mushroom,128,128,4,0.5,1.38537538144639,0.5292307692307693,128
ccp,mushroom,4,4,8,0.0625,1.0428585628798257,0.9396923076923077,16
ccp,california_housing,8,8,2,0.015625,0.8000326764444609,0.8242328561242248,56
ccp,mushroom,8,8,4,0.0,0.5596023712233666,0.976,204
ccp,california_housing,4,4,8,0.25,1.0775424914093958,1.099237091366297,12
ccp,kr-vs-kp,256,256,4,0.0625,1.3840152631964941,0.515625,256
ccp,mushroom,16,16,1,0.0625,1.222179998312145,0.8055384615384615,22
ccp,mushroom,8,8,8,0.25,1.38537538144639,0.5292307692307693,8
ccp,covtype,1,1,8,0.015625,1.3429436794967495,0.7258246344758741,5
ccp,mushroom,512,512,8,0.0078125,0.44131727830766887,0.9833846153846154,594
ccp,kr-vs-kp,512,512,8,0.25,1.3840152631964941,0.515625,512
ccp,mushroom,16,16,2,0.015625,0.527735259684633,0.9661538461538461,70
ccp,kr-vs-kp,256,256,8,0.03125,1.057009583892131,0.89375,274
ccp,mushroom,16,16,8,0.0,0.2058886530966817,1.0,896
ccp,covtype,4,4,4,0.0,1.211821209930012,0.7498773697753071,124
ccp,kr-vs-kp,128,128,2,0.03125,1.0888397016740246,0.89375,146
ccp,mushroom,32,32,1,0.25,1.38537538144639,0.5292307692307693,32
ccp,mushroom,32,32,2,0.0625,1.0428583762089703,0.9396923076923077,44
ccp,mushroom,256,256,2,0.0078125,0.40678146137319465,0.9661538461538461,334
ccp,mushroom,1024,1024,4,0.125,1.38537538144639,0.5292307692307693,1024
ccp,kr-vs-kp,1024,1024,1,0.03125,1.227717771886164,0.89375,1034
ccp,kr-vs-kp,128,128,4,0.0078125,0.6220679695932689,0.9359375,204
ccp,mushroom,64,64,2,0.25,1.38537538144639,0.5292307692307693,64
ccp,mushroom,32,32,4,0.015625,0.5752201871749063,0.9735384615384616,94
ccp,covtype,4,4,8,0.5,1.3857056791728541,0.5134807190864263,4
ccp,mushroom,512,512,1,0.125,1.38537538144639,0.5292307692307693,512
ccp,mushroom,128,128,8,0.125,1.38537538144639,0.5292307692307693,128
ccp,california_housing,16,16,1,0.25,1.0775424914093958,1.099237091366297,24
ccp,covtype,2,2,2,0.5,1.3857056791728541,0.5134807190864263,2
ccp,california_housing,1,1,2,0.125,1.2492481115084735,1.2683525644001783,3
ccp,california_housing,32,32,4,0.125,0.8954955931108983,0.91994215390186,52
ccp,kr-vs-kp,512,512,2,0.0,0.10783948730821745,0.9796875,3580
ccp,covtype,1,1,1,0.25,1.3857056791728541,0.5134807190864263,1
ccp,kr-vs-kp,256,256,2,0.125,1.3840152631964941,0.515625,256
ccp,kr-vs-kp,128,128,1,0.0625,1.3840152631964941,0.515625,128
ccp,california_housing,1,1,4,0.03125,1.2028348285849995,1.2223365279438023,9
ccp,california_housing,64,64,1,0.0078125,0.528550161769513,0.5528078505201439,192
ccp,california_housing,16,16,2,0.0625,0.7746475385777153,0.7993185987404937,58
ccp,mushroom,128,128,2,0.0,0.02272938785554895,0.9981538461538462,850
ccp,mushroom,64,64,1,0.0,0.34376269147110405,0.976,192
ccp,california_housing,8,8,8,0.0,0.45689152860423077,0.5188719050166141,3852
ccp,california_housing,16,16,4,0.015625,0.5372617045001318,0.560959209281929,168
lgbm_base,kr-vs-kp,2,2,1,0.0,0.5238654147104851,0.515625,6
lgbm_quant,kr-vs-kp,2,2,1,0.0,0.5238654147104851,0.515625,6
ccp,california_housing,2,2,2,0.5,1.3276217235799053,1.3473246598968645,2
ccp,california_housing,1,1,8,0.0078125,1.1795618313961942,1.1989131032634501,27
lgbm_base,covtype,1024,1024,2,0.0,0.8004836395164465,0.7965973339758871,7156
ccp,covtype,1,1,2,0.0625,1.3857056791728541,0.5134807190864263,1
ccp,covtype,8,8,2,0.015625,1.265404026684563,0.728285844599537,22
ccp,california_housing,2,2,4,0.125,1.1583410398327174,1.1790721014269392,8
ccp,kr-vs-kp,1024,1024,2,0.0078125,0.716148943411871,0.89375,1094
ccp,mushroom,64,64,4,0.0625,1.042858375696883,0.9396923076923077,76
ccp,breastcancer,1024,1024,4,0.25,1.3147153436040961,0.6052631578947368,1024
ccp,california_housing,4,4,1,0.0078125,1.0775424914093958,1.099237091366297,12
ccp,covtype,4,4,1,0.0078125,1.3130523017514568,0.6662736762389956,12
ccp,california_housing,8,8,1,0.03125,0.933596014039122,0.9565027902614672,24
ccp,covtype,16,16,1,0.25,1.3857056791728541,0.5134807190864263,16
ccp,california_housing,32,32,1,0.0,0.6481588438994537,0.6724471404772713,96
ccp,mushroom,512,512,4,0.015625,0.5752201865585771,0.9735384615384616,574
ccp,mushroom,2,2,4,0.03125,1.1488304054396872,0.912,14
ccp,california_housing,32,32,2,0.25,1.0775424914093958,1.099237091366297,40
ccp,mushroom,2,2,2,0.125,1.38537538144639,0.5292307692307693,2
ccp,california_housing,32,32,8,0.03125,0.6186204080045533,0.6436123456960643,122
ccp,kr-vs-kp,256,256,1,0.5,1.3840152631964941,0.515625,256
ccp,mushroom,1,1,2,0.03125,1.2550787196338495,0.912,7
ccp,mushroom,2,2,1,0.5,1.38537538144639,0.5292307692307693,2
ccp,california_housing,2,2,8,0.03125,1.0993738476981283,1.118595722701655,18
ccp,mushroom,4,4,2,0.5,1.38537538144639,0.5292307692307693,4
ccp,california_housing,4,4,4,0.5,1.3276217235799053,1.3473246598968645,4
ccp,mushroom,1,1,4,0.0078125,1.2259748641818664,0.9495384615384616,11
ccp,mushroom,2,2,8,0.0078125,1.1013591090321388,0.9495384615384616,20
ccp,mushroom,4,4,4,0.125,1.38537538144639,0.5292307692307693,4
ccp,mushroom,8,8,1,0.0078125,1.028128792223235,0.9083076923076923,24
ccp,mushroom,4,4,8,0.03125,0.9983883108253948,0.912,22
ccp,mushroom,8,8,4,0.5,1.38537538144639,0.5292307692307693,8
ccp,california_housing,8,8,2,0.0078125,0.8000326764444609,0.8242328561242248,56
ccp,mushroom,16,16,1,0.03125,0.9111184164570363,0.928,40
ccp,mushroom,8,8,8,0.125,1.38537538144639,0.5292307692307693,8
ccp,mushroom,16,16,2,0.0078125,0.40678146244999497,0.9661538461538461,94
ccp,kr-vs-kp,512,512,4,0.25,1.3840152631964941,0.515625,512
ccp,mushroom,256,256,1,0.015625,0.670031513982179,0.968,304
ccp,mushroom,256,256,8,0.5,1.38537538144639,0.5292307692307693,256
ccp,kr-vs-kp,256,256,4,0.03125,1.057009583892131,0.89375,274
ccp,california_housing,4,4,8,0.125,1.0555674379414286,1.0783731177162688,14
ccp,california_housing,128,128,1,0.03125,0.6481588438994537,0.6724471404772713,192
ccp,mushroom,64,64,8,0.015625,0.5752201865593038,0.9735384615384616,126
ccp,mushroom,16,16,8,0.5,1.38537538144639,0.5292307692307693,16
ccp,kr-vs-kp,128,128,2,0.015625,0.883335294498417,0.89375,168
ccp,mushroom,32,32,1,0.125,1.38537538144639,0.5292307692307693,32
ccp,mushroom,32,32,2,0.03125,0.7055434514161586,0.9661538461538461,66
ccp,mushroom,1024,1024,2,0.25,1.38537538144639,0.5292307692307693,1024
ccp,mushroom,128,128,4,0.25,1.38537538144639,0.5292307692307693,128
ccp,mushroom,1024,1024,8,0.5,1.38537538144639,0.5292307692307693,1024
ccp,california_housing,64,64,4,0.5,1.3276217235799053,1.3473246598968645,64
ccp,covtype,1,1,4,0.015625,1.3429436794967495,0.7258246344758741,5
ccp,mushroom,512,512,2,0.03125,0.7055434468385846,0.9661538461538461,546
ccp,kr-vs-kp,256,256,8,0.015625,0.771944367750951,0.9359375,304
ccp,covtype,64,64,1,0.0078125,1.2185581334748494,0.7283891121571732,92
ccp,covtype,32,32,2,0.5,1.3857056791728541,0.5134807190864263,32
ccp,mushroom,1024,1024,8,0.125,1.38537538144639,0.5292307692307693,1024
ccp,mushroom,64,64,2,0.125,1.38537538144639,0.5292307692307693,64
ccp,mushroom,32,32,4,0.0078125,0.4413172787223841,0.9833846153846154,114
ccp,covtype,16,16,4,0.03125,1.361852031565557,0.6646644234658313,18
ccp,california_housing,16,16,1,0.125,0.9078449424002707,0.9310302300543698,34
ccp,california_housing,1,1,2,0.0625,1.2143483688997525,1.2334053825949192,7
ccp,kr-vs-kp,1024,1024,1,0.015625,0.983566098048268,0.89375,1060
ccp,kr-vs-kp,128,128,8,0.0,0.012219168925993345,0.9828125,29656
ccp,california_housing,1,1,4,0.015625,1.1946792595990203,1.2146094343138716,13
ccp,kr-vs-kp,256,256,2,0.0625,1.3840152631964941,0.515625,256
ccp,kr-vs-kp,512,512,2,0.5,1.3840152631964941,0.515625,512
ccp,mushroom,1024,1024,1,0.0,0.008222469500192993,0.9987692307692307,3072
ccp,california_housing,128,128,2,0.0078125,0.43508097326409745,0.4632241343489626,342
