model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
cegb,california_housing,8,8,2,0.0,0.7999081171690744,0.8428052791459953,0.8140301150364239,56,0.8428052791459953
ccp,covtype_multi,2,2,4,0.0078125,1.0784579456221932,0.6307738645898324,0.6290112991919313,32,0.6307738645898324
cegb,california_housing,1,1,4,0.0,1.1810734185028335,1.2426443270644136,1.1690492687009566,31,1.2426443270644136
cegb,california_housing,32,19,4,0.015625,0.4541225287126518,0.4866264731193183,0.4824315787163277,461,0.4866264731193183
ccp,covtype_multi,4,4,2,0.0625,1.2052340784584152,0.4896624427185301,0.486218083870468,28,0.4896624427185301
cegb,california_housing,64,64,1,0.0,0.5278368661057564,0.5584611005821702,0.551040504401038,192,0.5584611005821702
cegb,california_housing,128,7,8,0.125,0.8115010910643005,0.8511186613025432,0.8230416135902684,107,0.8511186613025432
cegb,california_housing,128,1,4,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,256,32,1,0.03125,0.6476803247777854,0.6849341962678845,0.666325615362414,96,0.6849341962678845
cegb,california_housing,8,4,4,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,2,2,2,0.015625,1.122381547619648,1.18091361700452,1.1141406783420014,14,1.18091361700452
cegb,california_housing,16,16,2,0.0078125,0.6284744495185263,0.6643368684714371,0.6495359292887555,112,0.6643368684714371
cegb,mushroom,1024,2,4,0.25,0.9615318857924432,0.9646153846153848,0.9606153846153846,30,0.9646153846153848
cegb,california_housing,4,4,4,0.03125,0.8723810422633868,0.920441975483038,0.8723695195278488,122,0.920441975483038
cegb,california_housing,16,1,8,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,1,1,2,0.0,1.2159028925672404,1.278655058791861,1.202585016400629,7,1.278655058791861
cegb,california_housing,32,9,1,0.125,0.9073468768078182,0.9541669623555988,0.9174961423996204,27,0.9541669623555988
cegb,california_housing,256,256,8,0.0,0.1009598868447639,0.23513958315592,0.1981301864331693,15598,0.23513958315592
cegb,california_housing,2,2,8,0.0,1.0258266245780834,1.0826827457353123,1.0196369788766426,122,1.0826827457353123
cegb,california_housing,32,17,2,0.03125,0.6191064177303907,0.6546905544773074,0.6410691498621623,117,0.6546905544773074
cegb,california_housing,512,7,2,0.125,0.8865558771814874,0.9277350774187536,0.8934891283922821,37,0.9277350774187536
cegb,california_housing,256,40,2,0.0078125,0.4280458721013337,0.4546809076446698,0.4537775747095052,278,0.4546809076446698
ccp,wine,1024,1024,2,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,7168,0.4346153846153846
cegb,california_housing,512,4,1,0.25,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
cegb,california_housing,64,11,4,0.0625,0.6616626868216395,0.6958327066507798,0.6762016310583618,157,0.6958327066507798
cegb,california_housing,8,8,8,0.0625,0.6804495315396488,0.7158304474871888,0.6926940964336543,268,0.7158304474871888
cegb,california_housing,2,2,1,0.03125,1.1829439202783143,1.2441711901009609,1.1773405698967814,6,1.2441711901009609
cegb,california_housing,64,4,2,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,4,4,8,0.0078125,0.813810316133747,0.861541778931926,0.8156371405783336,244,0.861541778931926
cegb,california_housing,512,14,4,0.03125,0.5536804917133211,0.5851881121584172,0.5751179459720753,284,0.5851881121584172
cegb,california_housing,16,16,1,0.015625,0.7870360159871311,0.8290262227619469,0.8030829159940489,48,0.8290262227619469
cegb,california_housing,4,4,1,0.25,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
cegb,california_housing,64,17,8,0.015625,0.3968352473605916,0.4307555922918902,0.4254092600505847,915,0.4307555922918902
cegb,california_housing,4,4,2,0.0625,0.9773875285843022,1.028939337110288,0.9779678081897358,28,1.028939337110288
cegb,california_housing,1,1,8,0.125,1.16923431532252,1.230101822806978,1.1582024975030978,61,1.230101822806978
cegb,california_housing,128,128,2,0.0,0.2922845996579087,0.3236603729017392,0.320865499289142,896,0.3236603729017392
ccp,covtype_multi,1,1,1,0.5,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
cegb,california_housing,1,1,4,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,32,22,4,0.0078125,0.394750756579134,0.4277631222558056,0.4258511357980585,622,0.4277631222558056
cegb,california_housing,64,1,1,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,8,1,2,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
ccp,california_housing,512,512,8,0.25,1.0762851926374,1.1316807642743052,1.0793665969762976,520,1.1316807642743052
cegb,california_housing,8,7,4,0.125,0.8476926442382694,0.8895409130473247,0.8563035779500084,63,0.8895409130473247
cegb,california_housing,128,11,8,0.0625,0.6324431914783454,0.6653084052203417,0.6490787187136022,279,0.6653084052203417
cegb,california_housing,128,4,4,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,256,55,1,0.015625,0.5522736067384587,0.5830208283976076,0.5739351298468448,165,0.5830208283976076
cegb,california_housing,16,4,8,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,4,4,4,0.015625,0.8702911849505293,0.9184094342895776,0.8712925973224962,124,0.9184094342895776
cegb,covtype,256,13,8,0.015625,0.7654735040446731,0.7643768421505561,0.7641282927291034,589,0.7643768421505561
cegb,california_housing,2,2,2,0.0078125,1.122381547619648,1.18091361700452,1.1141406783420014,14,1.18091361700452
cegb,california_housing,512,21,8,0.0078125,0.334345307248742,0.3686639637059546,0.3675458065947395,1223,0.3686639637059546
cegb,california_housing,16,16,4,0.0,0.4454107490170469,0.4800299395651346,0.4708951088691781,496,0.4800299395651346
cegb,california_housing,512,7,8,0.125,0.8115010910643005,0.8511186613025432,0.8230416135902684,107,0.8511186613025432
cegb,covtype,256,4,2,0.0625,0.7299033294448375,0.7308362556743616,0.7277867180709621,20,0.7308362556743616
cegb,california_housing,256,1,8,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,32,17,1,0.0625,0.7750561724579949,0.817679218869131,0.7909084312496076,51,0.817679218869131
cegb,california_housing,32,27,2,0.015625,0.5099934479642608,0.5391120964648294,0.5334377754600665,187,0.5391120964648294
cegb,california_housing,2,1,8,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
ccp,wine,256,256,8,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,1792,0.4346153846153846
cegb,california_housing,512,12,2,0.0625,0.7271499330118988,0.7672351375253963,0.7457270712278025,74,0.7672351375253963
cegb,california_housing,512,9,1,0.125,0.9073468768078182,0.9541669623555988,0.9174961423996204,27,0.9541669623555988
cegb,california_housing,2,2,1,0.015625,1.1829439202783143,1.2441711901009609,1.1773405698967814,6,1.2441711901009609
cegb,california_housing,8,8,1,0.0,0.9333367908324752,0.9822274628415124,0.941123430679525,24,0.9822274628415124
cegb,california_housing,64,14,4,0.03125,0.5536804917133211,0.5851881121584172,0.5751179459720753,284,0.5851881121584172
cegb,california_housing,8,8,8,0.03125,0.6078426568948083,0.64595891178875,0.6228057780270518,462,0.64595891178875
cegb,california_housing,256,256,4,0.0,0.1650445616735848,0.2478417175159892,0.2227227654067226,7168,0.2478417175159892
cegb,california_housing,64,7,2,0.125,0.8865558771814874,0.9277350774187536,0.8934891283922821,37,0.9277350774187536
cegb,california_housing,4,4,1,0.125,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
cegb,california_housing,512,19,4,0.015625,0.4541225287126518,0.4866264731193183,0.4824315787163277,461,0.4866264731193183
cegb,california_housing,16,16,1,0.0078125,0.7870360159871311,0.8290262227619469,0.8030829159940489,48,0.8290262227619469
cegb,california_housing,64,21,8,0.0078125,0.334345307248742,0.3686639637059546,0.3675458065947395,1223,0.3686639637059546
cegb,california_housing,4,4,2,0.03125,0.9773875285843022,1.028939337110288,0.9779678081897358,28,1.028939337110288
cegb,california_housing,1,1,8,0.0625,1.164760679618166,1.2286163656616391,1.1521746346107151,61,1.2286163656616391
cegb,california_housing,64,4,1,0.25,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
cegb,california_housing,1,1,4,0.25,1.2354733223240002,1.2965726680493188,1.2239098173352414,5,1.2965726680493188
cegb,california_housing,128,1,2,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,8,4,2,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,32,32,8,0.0,0.2394002822305078,0.2859183804357414,0.2726586735444135,1952,0.2859183804357414
cegb,california_housing,128,7,4,0.125,0.8476926442382694,0.8895409130473247,0.8563035779500084,63,0.8895409130473247
cegb,california_housing,8,8,4,0.0625,0.710685897908646,0.7474753569991879,0.7206905452292958,146,0.7474753569991879
cegb,california_housing,16,7,8,0.125,0.8115010910643005,0.8511186613025432,0.8230416135902684,107,0.8511186613025432
cegb,california_housing,256,91,1,0.0078125,0.4754446145005794,0.5051144809536537,0.501103849749635,273,0.5051144809536537
cegb,california_housing,128,15,8,0.03125,0.5013834124716634,0.5337549605096092,0.5260686765424691,603,0.5337549605096092
cegb,california_housing,1024,1,2,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,4,4,4,0.0078125,0.8702911849505293,0.9184094342895776,0.8712925973224962,124,0.9184094342895776
cegb,california_housing,2,2,4,0.0,1.0581829205525062,1.115217122070561,1.0512687998328825,62,1.115217122070561
cegb,covtype,1024,4,2,0.0625,0.7299033294448375,0.7308362556743616,0.7277867180709621,20,0.7308362556743616
ccp,california_housing,1024,1024,8,0.25,1.0762851926374,1.1316807642743052,1.0793665969762976,1032,1.1316807642743052
cegb,california_housing,16,1,4,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,covtype,1024,12,4,0.015625,0.7482645197070241,0.749273896861083,0.7464609347435092,240,0.749273896861083
cegb,california_housing,256,4,8,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,512,11,8,0.0625,0.6324431914783454,0.6653084052203417,0.6490787187136022,279,0.6653084052203417
cegb,california_housing,32,32,1,0.03125,0.6476803247777854,0.6849341962678845,0.666325615362414,96,0.6849341962678845
cegb,california_housing,32,32,2,0.0078125,0.4690449541635282,0.4975483658413931,0.4946111608816961,224,0.4975483658413931
cegb,california_housing,1024,7,4,0.125,0.8476926442382694,0.8895409130473247,0.8563035779500084,63,0.8895409130473247
cegb,california_housing,2,2,8,0.25,1.1628770517332894,1.2199994356165245,1.1576092033978218,10,1.2199994356165245
cegb,covtype,512,1,8,0.5,0.5122463712684783,0.5103375572814699,0.513781916129532,1,0.5103375572814699
cegb,california_housing,1024,1024,1,0.0,0.314157804519684,0.3502511977275108,0.3424661939421842,3072,0.3502511977275108
cegb,covtype,512,51,1,0.0078125,0.7325113308217476,0.7328801015468687,0.7307384490933969,153,0.7328801015468687
cegb,california_housing,512,17,2,0.03125,0.6191064177303907,0.6546905544773074,0.6410691498621623,117,0.6546905544773074
cegb,california_housing,8,8,8,0.015625,0.5761348012272848,0.6149329129163275,0.5922526175909061,488,0.6149329129163275
cegb,california_housing,512,17,1,0.0625,0.7750561724579949,0.817679218869131,0.7909084312496076,51,0.817679218869131
ccp,covtype_multi,1,1,8,0.125,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
cegb,california_housing,8,1,1,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,4,4,1,0.0625,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
cegb,california_housing,64,19,4,0.015625,0.4541225287126518,0.4866264731193183,0.4824315787163277,461,0.4866264731193183
cegb,california_housing,1024,1,8,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,256,1,4,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,16,16,2,0.0,0.6284744495185263,0.6643368684714371,0.6495359292887555,112,0.6643368684714371
cegb,california_housing,512,22,4,0.0078125,0.394750756579134,0.4277631222558056,0.4258511357980585,622,0.4277631222558056
cegb,california_housing,64,12,2,0.0625,0.7271499330118988,0.7672351375253963,0.7457270712278025,74,0.7672351375253963
cegb,california_housing,128,128,1,0.0,0.4339328513458215,0.4638342687662354,0.4611097089267988,384,0.4638342687662354
ccp,covtype,16,16,8,0.25,1.3856944066896226,0.5103375572814699,0.513781916129532,16,0.5103375572814699
cegb,california_housing,4,4,2,0.015625,0.9773875285843022,1.028939337110288,0.9779678081897358,28,1.028939337110288
cegb,california_housing,64,9,1,0.125,0.9073468768078182,0.9541669623555988,0.9174961423996204,27,0.9541669623555988
cegb,covtype,512,512,4,0.0,0.8430561664531181,0.8387298035756545,0.8402192714473808,15204,0.8387298035756545
ccp,california_housing,512,512,1,0.0,0.33539797607014,0.3759846018923378,0.3665131614332161,1536,0.3759846018923378
cegb,california_housing,1024,15,8,0.03125,0.5013834124716634,0.5337549605096092,0.5260686765424691,603,0.5337549605096092
cegb,california_housing,128,4,2,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,1024,7,8,0.125,0.8115010910643005,0.8511186613025432,0.8230416135902684,107,0.8511186613025432
cegb,california_housing,8,7,2,0.125,0.8865558771814874,0.9277350774187536,0.8934891283922821,37,0.9277350774187536
cegb,california_housing,32,1,8,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,128,17,8,0.015625,0.3968352473605916,0.4307555922918902,0.4254092600505847,915,0.4307555922918902
cegb,california_housing,128,11,4,0.0625,0.6616626868216395,0.6958327066507798,0.6762016310583618,157,0.6958327066507798
cegb,california_housing,8,8,4,0.03125,0.6635421436961783,0.7004240821346278,0.6768166899861967,214,0.7004240821346278
cegb,covtype,256,12,4,0.015625,0.7482645197070241,0.749273896861083,0.7464609347435092,240,0.749273896861083
cegb,california_housing,256,256,2,0.0,0.2557523559546759,0.292757082485697,0.2852056423520875,1792,0.292757082485697
cegb,california_housing,16,11,8,0.0625,0.6324431914783454,0.6653084052203417,0.6490787187136022,279,0.6653084052203417
cegb,california_housing,1024,4,2,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,16,4,4,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,4,4,8,0.0,0.816338412049666,0.8652498644453436,0.8175431938692707,244,0.8652498644453436
cegb,california_housing,1024,21,8,0.0078125,0.334345307248742,0.3686639637059546,0.3675458065947395,1223,0.3686639637059546
cegb,california_housing,256,7,8,0.125,0.8115010910643005,0.8511186613025432,0.8230416135902684,107,0.8511186613025432
ccp,covtype_multi,8,8,2,0.0,0.8220539342928187,0.6880660915212667,0.6853179349930725,392,0.6880660915212667
cegb,california_housing,32,32,1,0.015625,0.6476803247777854,0.6849341962678845,0.666325615362414,96,0.6849341962678845
cegb,covtype,1024,1,1,0.25,0.5122463712684783,0.5103375572814699,0.513781916129532,1,0.5103375572814699
cegb,california_housing,32,32,4,0.0,0.3090260337297123,0.3431596168041991,0.3407947742495527,982,0.3431596168041991
cegb,california_housing,1024,11,4,0.0625,0.6616626868216395,0.6958327066507798,0.6762016310583618,157,0.6958327066507798
cegb,california_housing,512,15,8,0.03125,0.5013834124716634,0.5337549605096092,0.5260686765424691,603,0.5337549605096092
cegb,kin8nm,1,1,2,0.5,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,1024,1,1,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
ccp,covtype_multi,1,1,1,0.25,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
cegb,california_housing,512,27,2,0.015625,0.5099934479642608,0.5391120964648294,0.5334377754600665,187,0.5391120964648294
cegb,california_housing,8,8,8,0.0078125,0.5616212999518433,0.5997173766607122,0.5768463219198373,488,0.5997173766607122
cegb,california_housing,8,4,1,0.25,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
cegb,california_housing,512,32,1,0.03125,0.6476803247777854,0.6849341962678845,0.666325615362414,96,0.6849341962678845
cegb,kin8nm,1,1,4,0.125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,64,22,4,0.0078125,0.394750756579134,0.4277631222558056,0.4258511357980585,622,0.4277631222558056
cegb,california_housing,256,4,4,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,16,1,2,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,1024,4,8,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,128,1,1,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,64,17,2,0.03125,0.6191064177303907,0.6546905544773074,0.6410691498621623,117,0.6546905544773074
cegb,covtype,256,16,8,0.0078125,0.7886801744085981,0.7895699318000904,0.7874495494952798,962,0.7895699318000904
cegb,california_housing,64,17,1,0.0625,0.7750561724579949,0.817679218869131,0.7909084312496076,51,0.817679218869131
ccp,wine,512,512,4,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,3584,0.4346153846153846
cegb,kin8nm,1,1,8,0.03125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,kin8nm,2,2,1,0.0078125,0.0645077152953721,0.0578814164013529,0.063872056258149,6,0.0578814164013529
cegb,california_housing,1024,17,8,0.015625,0.3968352473605916,0.4307555922918902,0.4254092600505847,915,0.4307555922918902
cegb,california_housing,128,7,2,0.125,0.8865558771814874,0.9277350774187536,0.8934891283922821,37,0.9277350774187536
cegb,california_housing,32,4,8,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,1024,11,8,0.0625,0.6324431914783454,0.6653084052203417,0.6490787187136022,279,0.6653084052203417
cegb,california_housing,8,8,2,0.0625,0.8110517281320189,0.854622105492808,0.8245980241670653,54,0.854622105492808
cegb,california_housing,8,8,4,0.015625,0.6461051959009888,0.6853512089886129,0.6593310124368097,248,0.6853512089886129
cegb,california_housing,128,21,8,0.0078125,0.334345307248742,0.3686639637059546,0.3675458065947395,1223,0.3686639637059546
cegb,california_housing,128,14,4,0.03125,0.5536804917133211,0.5851881121584172,0.5751179459720753,284,0.5851881121584172
cegb,kin8nm,2,1,4,0.5,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,512,512,8,0.0,0.0638757825858568,0.2340381118086456,0.1914429366579892,31132,0.2340381118086456
cegb,california_housing,256,1,2,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,16,15,8,0.03125,0.5013834124716634,0.5337549605096092,0.5260686765424691,603,0.5337549605096092
cegb,california_housing,16,7,4,0.125,0.8476926442382694,0.8895409130473247,0.8563035779500084,63,0.8895409130473247
cegb,kin8nm,2,1,8,0.125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,1024,7,2,0.125,0.8865558771814874,0.9277350774187536,0.8934891283922821,37,0.9277350774187536
cegb,kin8nm,1,1,1,0.0,0.0671016594401055,0.0601588522333535,0.0662621123353581,3,0.0601588522333535
cegb,california_housing,32,32,1,0.0078125,0.6476803247777854,0.6849341962678845,0.666325615362414,96,0.6849341962678845
ccp,wine,1024,1024,1,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,7168,0.4346153846153846
cegb,california_housing,256,11,8,0.0625,0.6324431914783454,0.6653084052203417,0.6490787187136022,279,0.6653084052203417
cegb,california_housing,1024,14,4,0.03125,0.5536804917133211,0.5851881121584172,0.5751179459720753,284,0.5851881121584172
cegb,california_housing,32,1,4,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,512,17,8,0.015625,0.3968352473605916,0.4307555922918902,0.4254092600505847,915,0.4307555922918902
cegb,kin8nm,1,1,2,0.25,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,1024,4,1,0.25,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
ccp,covtype_multi,64,64,1,0.0078125,0.9793364330601873,0.6340870463200017,0.6341746770737416,502,0.6340870463200017
cegb,california_housing,16,16,1,0.0,0.7870360159871311,0.8290262227619469,0.8030829159940489,48,0.8290262227619469
cegb,california_housing,512,40,2,0.0078125,0.4280458721013337,0.4546809076446698,0.4537775747095052,278,0.4546809076446698
cegb,kin8nm,1,1,4,0.0625,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,512,55,1,0.015625,0.5522736067384587,0.5830208283976076,0.5739351298468448,165,0.5830208283976076
cegb,kin8nm,4,1,1,0.03125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,64,27,2,0.015625,0.5099934479642608,0.5391120964648294,0.5334377754600665,187,0.5391120964648294
cegb,kin8nm,4,4,2,0.0078125,0.0606031134464966,0.0544239611205776,0.0603032430604466,12,0.0544239611205776
cegb,california_housing,16,4,2,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,128,4,1,0.25,1.07672143364069,1.1319990157155166,1.0790836069169831,12,1.1319990157155166
cegb,california_housing,256,7,4,0.125,0.8476926442382694,0.8895409130473247,0.8563035779500084,63,0.8895409130473247
cegb,california_housing,64,64,8,0.0,0.1823586526372233,0.2529544217625165,0.2288974793269003,3904,0.2529544217625165
cegb,kin8nm,1,1,8,0.015625,0.0671016594401055,0.0601588522333535,0.0662621123353581,3,0.0601588522333535
ccp,california_housing,1024,1024,4,0.5,1.3298227766910202,1.399481548562579,1.3105839242298374,1024,1.399481548562579
cegb,california_housing,64,32,1,0.03125,0.6476803247777854,0.6849341962678845,0.666325615362414,96,0.6849341962678845
ccp,wine,512,512,8,0.0,3.3035945915217265e-06,0.6538461538461539,0.6569230769230769,696454,0.6538461538461539
cegb,kin8nm,2,2,2,0.0,0.0629261812086682,0.0561969673352882,0.0621633212237648,14,0.0561969673352882
cegb,california_housing,128,12,2,0.0625,0.7271499330118988,0.7672351375253963,0.7457270712278025,74,0.7672351375253963
cegb,kin8nm,4,1,8,0.5,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,32,7,8,0.125,0.8115010910643005,0.8511186613025432,0.8230416135902684,107,0.8511186613025432
cegb,kin8nm,8,1,1,0.125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,256,256,1,0.0,0.3768839885215495,0.4063788989540986,0.4048647944473827,768,0.4063788989540986
cegb,kin8nm,8,1,2,0.03125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,256,4,2,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,128,19,4,0.015625,0.4541225287126518,0.4866264731193183,0.4824315787163277,461,0.4866264731193183
cegb,kin8nm,2,1,4,0.25,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,512,1,8,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,kin8nm,2,1,8,0.0625,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,16,16,8,0.015625,0.400135360947952,0.4342331579475229,0.4283128528942576,912,0.4342331579475229
cegb,california_housing,16,11,4,0.0625,0.6616626868216395,0.6958327066507798,0.6762016310583618,157,0.6958327066507798
cegb,california_housing,32,32,2,0.0,0.4690449541635282,0.4975483658413931,0.4946111608816961,224,0.4975483658413931
cegb,kin8nm,1,1,1,0.5,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,1024,12,2,0.0625,0.7271499330118988,0.7672351375253963,0.7457270712278025,74,0.7672351375253963
cegb,california_housing,256,15,8,0.03125,0.5013834124716634,0.5337549605096092,0.5260686765424691,603,0.5337549605096092
cegb,kin8nm,8,4,4,0.0078125,0.0606031134464966,0.0544239611205776,0.0603032430604466,12,0.0544239611205776
cegb,california_housing,32,4,4,0.25,1.0578088112758093,1.1092935871436198,1.0577375144892367,16,1.1092935871436198
cegb,california_housing,1024,19,4,0.015625,0.4541225287126518,0.4866264731193183,0.4824315787163277,461,0.4866264731193183
cegb,kin8nm,1,1,2,0.125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,1024,9,1,0.125,0.9073468768078182,0.9541669623555988,0.9174961423996204,27,0.9541669623555988
cegb,kin8nm,1,1,4,0.03125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,kin8nm,16,1,1,0.5,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,kin8nm,4,1,1,0.015625,0.0671016594401055,0.0601588522333535,0.0662621123353581,3,0.0601588522333535
cegb,covtype,512,1,8,0.25,0.5122463712684783,0.5103375572814699,0.513781916129532,1,0.5103375572814699
cegb,california_housing,512,91,1,0.0078125,0.4754446145005794,0.5051144809536537,0.501103849749635,273,0.5051144809536537
cegb,kin8nm,4,4,4,0.0,0.054070308777257,0.0485525675848622,0.0546390421840642,124,0.0485525675848622
cegb,california_housing,64,40,2,0.0078125,0.4280458721013337,0.4546809076446698,0.4537775747095052,278,0.4546809076446698
lgbm_base,covtype,2,2,2,0.0,0.7299033294448375,0.7308362556743616,0.7277867180709621,14,0.7308362556743616
cegb,kin8nm,16,1,2,0.125,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,128,9,1,0.125,0.9073468768078182,0.9541669623555988,0.9174961423996204,27,0.9541669623555988
cegb,california_housing,256,11,4,0.0625,0.6616626868216395,0.6958327066507798,0.6762016310583618,157,0.6958327066507798
cegb,kin8nm,1,1,8,0.0078125,0.0671016594401055,0.0601588522333535,0.0662621123353581,3,0.0601588522333535
cegb,california_housing,64,1,8,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
cegb,california_housing,512,512,4,0.0,0.1300726044329078,0.2406249748955715,0.2068252193559562,14036,0.2406249748955715
cegb,california_housing,64,55,1,0.015625,0.5522736067384587,0.5830208283976076,0.5739351298468448,165,0.5830208283976076
lgbm_quant,covtype,2,2,2,0.0,0.7298865961637758,0.7309438265097566,0.7278383518497801,14,0.7309438265097566
cegb,kin8nm,4,1,8,0.25,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,kin8nm,2,1,2,0.5,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,kin8nm,8,1,1,0.0625,0.070270301227629,0.0630806514139229,0.0692140838504928,1,0.0630806514139229
cegb,california_housing,32,11,8,0.0625,0.6324431914783454,0.6653084052203417,0.6490787187136022,279,0.6653084052203417
cegb,california_housing,128,17,2,0.03125,0.6191064177303907,0.6546905544773074,0.6410691498621623,117,0.6546905544773074
cegb,kin8nm,8,1,2,0.015625,0.0671016594401055,0.0601588522333535,0.0662621123353581,3,0.0601588522333535
cegb,california_housing,256,1,1,0.5,1.329822776691021,1.399481548517662,1.310583924245828,1,1.399481548517662
