no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
128.0,128.0,5.0,31.0,1840.0,1617.0,65383.0,242336.0,0.9649122807017544,0.0,0.03125
128.0,128.0,7.0,31.0,2173.0,1952.0,78672.0,295936.0,0.9649122807017544,0.0,0.03125
256.0,256.0,3.0,28.0,1794.0,1631.0,62668.0,228192.0,0.956140350877193,0.0,0.03125
256.0,256.0,5.0,31.0,2517.0,2294.0,89124.0,334272.0,0.9736842105263158,0.0,0.03125
256.0,256.0,7.0,31.0,2828.0,2607.0,101619.0,384352.0,0.9736842105263158,0.0,0.03125
401.0,512.0,3.0,28.0,2188.0,2025.0,76194.0,272672.0,0.9649122807017544,0.0,0.03125
287.0,512.0,5.0,31.0,2580.0,2357.0,91254.0,340384.0,0.9736842105263158,0.0,0.03125
418.0,512.0,7.0,31.0,3152.0,2931.0,112501.0,415456.0,0.9736842105263158,0.0,0.03125
401.0,1024.0,3.0,28.0,2188.0,2025.0,76194.0,272672.0,0.9649122807017544,0.0,0.03125
287.0,1024.0,5.0,31.0,2580.0,2357.0,91254.0,340384.0,0.9736842105263158,0.0,0.03125
418.0,1024.0,7.0,31.0,3152.0,2931.0,112501.0,415456.0,0.9736842105263158,0.0,0.03125
2.0,2.0,3.0,8.0,19.0,12.0,741.0,1664.0,0.6228070175438597,0.0,0.0625
2.0,2.0,5.0,8.0,24.0,15.0,1079.0,2144.0,0.6228070175438597,0.0,0.0625
2.0,2.0,7.0,8.0,24.0,15.0,1751.0,2144.0,0.6228070175438597,0.0,0.0625
4.0,4.0,3.0,11.0,35.0,23.0,1317.0,3168.0,0.8947368421052632,0.0,0.0625
4.0,4.0,5.0,12.0,48.0,31.0,1975.0,4448.0,0.9035087719298246,0.0,0.0625
4.0,4.0,7.0,12.0,48.0,31.0,2839.0,4448.0,0.9035087719298246,0.0,0.0625
8.0,8.0,3.0,14.0,74.0,47.0,2667.0,6496.0,0.956140350877193,0.0,0.0625
8.0,8.0,5.0,15.0,103.0,66.0,3930.0,9536.0,0.956140350877193,0.0,0.0625
8.0,8.0,7.0,15.0,104.0,67.0,5019.0,9696.0,0.956140350877193,0.0,0.0625
16.0,16.0,3.0,18.0,147.0,100.0,5185.0,13952.0,0.956140350877193,0.0,0.0625
16.0,16.0,5.0,19.0,200.0,140.0,7363.0,20352.0,0.956140350877193,0.0,0.0625
16.0,16.0,7.0,21.0,212.0,149.0,9031.0,21792.0,0.956140350877193,0.0,0.0625
32.0,32.0,3.0,24.0,283.0,205.0,9903.0,28704.0,0.956140350877193,0.0,0.0625
32.0,32.0,5.0,28.0,438.0,308.0,15673.0,45184.0,0.9649122807017544,0.0,0.0625
32.0,32.0,7.0,27.0,465.0,344.0,18013.0,50944.0,0.9649122807017544,0.0,0.0625
64.0,64.0,3.0,28.0,547.0,423.0,19063.0,59488.0,0.9649122807017544,0.0,0.0625
64.0,64.0,5.0,31.0,926.0,741.0,32896.0,110368.0,0.9649122807017544,0.0,0.0625
64.0,64.0,7.0,31.0,1037.0,853.0,38307.0,128288.0,0.956140350877193,0.0,0.0625
128.0,128.0,3.0,28.0,979.0,844.0,33932.0,118656.0,0.9649122807017544,0.0,0.0625
128.0,128.0,5.0,31.0,1740.0,1547.0,61542.0,231136.0,0.9649122807017544,0.0,0.0625
128.0,128.0,7.0,31.0,2043.0,1857.0,73864.0,280736.0,0.9649122807017544,0.0,0.0625
256.0,256.0,3.0,28.0,1728.0,1593.0,59708.0,222112.0,0.9649122807017544,0.0,0.0625
256.0,256.0,5.0,31.0,2428.0,2235.0,85527.0,324832.0,0.9649122807017544,0.0,0.0625
256.0,256.0,7.0,31.0,2714.0,2528.0,97341.0,371712.0,0.9736842105263158,0.0,0.0625
402.0,512.0,3.0,28.0,2135.0,2000.0,73487.0,268544.0,0.9649122807017544,0.0,0.0625
278.0,512.0,5.0,31.0,2480.0,2287.0,87288.0,330336.0,0.9649122807017544,0.0,0.0625
285.0,512.0,7.0,31.0,2776.0,2590.0,99444.0,377920.0,0.9736842105263158,0.0,0.0625
402.0,1024.0,3.0,28.0,2135.0,2000.0,73487.0,268544.0,0.9649122807017544,0.0,0.0625
278.0,1024.0,5.0,31.0,2480.0,2287.0,87288.0,330336.0,0.9649122807017544,0.0,0.0625
285.0,1024.0,7.0,31.0,2776.0,2590.0,99444.0,377920.0,0.9736842105263158,0.0,0.0625
2.0,2.0,3.0,8.0,19.0,12.0,741.0,1664.0,0.6228070175438597,0.0,0.125
2.0,2.0,5.0,8.0,24.0,15.0,1079.0,2144.0,0.6228070175438597,0.0,0.125
2.0,2.0,7.0,8.0,24.0,15.0,1751.0,2144.0,0.6228070175438597,0.0,0.125
4.0,4.0,3.0,10.0,34.0,23.0,1274.0,3168.0,0.9035087719298246,0.0,0.125
4.0,4.0,5.0,12.0,44.0,29.0,1842.0,4128.0,0.9035087719298246,0.0,0.125
4.0,4.0,7.0,12.0,44.0,29.0,2706.0,4128.0,0.9035087719298246,0.0,0.125
8.0,8.0,3.0,13.0,73.0,47.0,2623.0,6496.0,0.956140350877193,0.0,0.125
8.0,8.0,5.0,15.0,95.0,62.0,3626.0,8896.0,0.956140350877193,0.0,0.125
8.0,8.0,7.0,15.0,96.0,63.0,4619.0,9056.0,0.956140350877193,0.0,0.125
16.0,16.0,3.0,17.0,144.0,99.0,5069.0,13792.0,0.956140350877193,0.0,0.125
16.0,16.0,5.0,20.0,195.0,137.0,7184.0,19872.0,0.956140350877193,0.0,0.125
16.0,16.0,7.0,21.0,203.0,144.0,8706.0,20992.0,0.956140350877193,0.0,0.125
32.0,32.0,3.0,21.0,279.0,204.0,9732.0,28544.0,0.956140350877193,0.0,0.125
32.0,32.0,5.0,27.0,393.0,293.0,14100.0,42784.0,0.9649122807017544,0.0,0.125
32.0,32.0,7.0,28.0,437.0,330.0,16978.0,48704.0,0.9649122807017544,0.0,0.125
64.0,64.0,3.0,25.0,551.0,429.0,19167.0,60448.0,0.9649122807017544,0.0,0.125
