model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
cegb,kr-vs-kp,1024,1,8,0.25,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
ccp,kr-vs-kp,64,64,4,0.25,1.3838633025543745,0.0,0.5125,64,0.5246437744618395
ccp,kr-vs-kp,16,16,4,0.015625,0.7838507053025328,0.0,0.890625,62,0.9256788160469668
ccp,kr-vs-kp,256,256,2,0.015625,0.876016980268524,0.0,0.890625,296,0.907674902152642
ccp,breastcancer,128,128,4,0.0,4.647221312023272e-05,0.0,0.9385964912280702,3578,0.9670329670329672
ccp,kr-vs-kp,512,512,1,0.25,1.3838633025543745,0.0,0.5125,512,0.5246437744618395
ccp,kr-vs-kp,64,64,8,0.0625,1.3838633025543745,0.0,0.5125,64,0.5246437744618395
ccp,breastcancer,64,64,8,0.0625,0.7752258124328757,0.0,0.8947368421052632,76,0.9054945054945056
ccp,kr-vs-kp,128,128,8,0.25,1.3838633025543745,0.0,0.5125,128,0.5246437744618395
ccp,kr-vs-kp,512,512,2,0.0625,1.3838633025543745,0.0,0.5125,512,0.5246437744618395
ccp,breastcancer,256,256,1,0.0625,0.7752258123617821,0.0,0.8947368421052632,268,0.9054945054945056
ccp,breastcancer,128,128,8,0.25,1.3261749607812408,0.0,0.6491228070175439,128,0.621978021978022
ccp,breastcancer,256,256,2,0.015625,0.4490618926343177,0.0,0.9298245614035088,292,0.931868131868132
ccp,breastcancer,512,512,1,0.25,1.3261749607812408,0.0,0.6491228070175439,512,0.621978021978022
ccp,kr-vs-kp,256,256,8,0.0,0.0109399962984744,0.0,0.9828125,59228,0.982398177592955
ccp,breastcancer,256,256,8,0.0,2.257053380066412e-08,0.0,0.912280701754386,6870,0.9362637362637364
ccp,kr-vs-kp,512,512,4,0.015625,0.7838507044730628,0.0,0.890625,558,0.9256788160469668
ccp,kr-vs-kp,1024,1024,2,0.25,1.3838633025543745,0.0,0.5125,1024,0.5246437744618395
ccp,breastcancer,512,512,2,0.0625,0.7752258123617828,0.0,0.8947368421052632,524,0.9054945054945056
ccp,kr-vs-kp,1024,1024,1,0.0,0.2128441635020766,0.0,0.9515625,3072,0.9554068309686888
ccp,kr-vs-kp,512,512,8,0.0625,1.3838633025543745,0.0,0.5125,512,0.5246437744618395
ccp,kr-vs-kp,1024,1024,4,0.0625,1.3838633025543745,0.0,0.5125,1024,0.5246437744618395
ccp,breastcancer,512,512,4,0.015625,0.4490618926343179,0.0,0.9298245614035088,548,0.931868131868132
ccp,breastcancer,1024,1024,2,0.25,1.3261749607812408,0.0,0.6491228070175439,1024,0.621978021978022
cegb,breastcancer,1,1,1,0.0,0.621978021978022,0.0,0.6491228070175439,3,0.621978021978022
ccp,breastcancer,512,512,8,0.0625,0.7752258123617828,0.0,0.8947368421052632,524,0.9054945054945056
ccp,breastcancer,1024,1024,1,0.0,0.0010441935541228,0.0,0.9385964912280702,3072,0.975824175824176
ccp,kr-vs-kp,1024,1024,8,0.25,1.3838633025543745,0.0,0.5125,1024,0.5246437744618395
ccp,kr-vs-kp,1024,1024,8,0.015625,0.7838507044730627,0.0,0.890625,1070,0.9256788160469668
ccp,kr-vs-kp,1024,1024,8,0.0625,1.3838633025543745,0.0,0.5125,1024,0.5246437744618395
ccp,breastcancer,1024,1024,4,0.0625,0.7752258123617829,0.0,0.8947368421052632,1036,0.9054945054945056
ccp,breastcancer,1024,1024,8,0.25,1.3261749607812408,0.0,0.6491228070175439,1024,0.621978021978022
ccp,breastcancer,1024,1024,8,0.0625,0.7752258123617829,0.0,0.8947368421052632,1036,0.9054945054945056
ccp,kr-vs-kp,1,1,1,0.0,1.3432327285345076,0.0,0.5125,3,0.5246437744618395
ccp,breastcancer,1024,1024,8,0.015625,0.4490618926343179,0.0,0.9298245614035088,1060,0.931868131868132
ccp,kr-vs-kp,2,2,4,0.125,1.3838633025543745,0.0,0.5125,2,0.5246437744618395
cegb,breastcancer,4,4,8,0.125,0.9186813186813186,0.0,0.8947368421052632,18,0.9032967032967032
lgbm_base,breastcancer,128,128,2,0.0,1.0,0.0,0.9473684210526316,894,0.978021978021978
lgbm_quant,breastcancer,128,128,2,0.0,1.0,0.0,0.9473684210526316,894,0.978021978021978
lgbm_base,breastcancer,2,2,1,0.0,0.621978021978022,0.0,0.6491228070175439,6,0.6219780219780219
lgbm_quant,breastcancer,2,2,1,0.0,0.621978021978022,0.0,0.6491228070175439,6,0.6219780219780219
cegb,breastcancer,64,13,4,0.125,0.956043956043956,0.0,0.9385964912280702,45,0.9318681318681318
cegb,breastcancer,1,1,8,0.0078125,0.621978021978022,0.0,0.6491228070175439,11,0.621978021978022
cegb,breastcancer,64,25,8,0.03125,0.9868131868131867,0.0,0.9298245614035088,159,0.956043956043956
cegb,breastcancer,2,2,8,0.03125,0.621978021978022,0.0,0.6491228070175439,14,0.621978021978022
lgbm_base,breastcancer,512,512,8,0.0,1.0,0.0,0.9385964912280702,6490,0.9824175824175824
lgbm_quant,breastcancer,512,512,8,0.0,1.0,0.0,0.9385964912280702,6490,0.9824175824175824
cegb,breastcancer,1,1,2,0.125,0.621978021978022,0.0,0.6491228070175439,7,0.621978021978022
cegb,kr-vs-kp,8,8,2,0.0078125,0.9076682316118936,0.0,0.890625,42,0.907674902152642
lgbm_base,breastcancer,256,256,4,0.0,1.0,0.0,0.9473684210526316,3658,0.978021978021978
lgbm_quant,breastcancer,256,256,4,0.0,1.0,0.0,0.9473684210526316,3658,0.978021978021978
cegb,breastcancer,2,2,2,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.621978021978022
cegb,breastcancer,8,2,8,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.7186813186813187
cegb,kr-vs-kp,2,1,2,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,4,1,4,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,2,2,4,0.125,0.940923317683881,0.0,0.940625,20,0.9409284796966731
cegb,kr-vs-kp,64,14,8,0.03125,0.9612676056338028,0.0,0.9640625,298,0.9561812010763208
cegb,breastcancer,2,2,4,0.125,0.621978021978022,0.0,0.6491228070175439,12,0.621978021978022
cegb,breastcancer,32,2,1,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.7186813186813187
lgbm_base,breastcancer,64,64,1,0.0,0.9868131868131867,0.0,0.9298245614035088,192,0.9516483516483516
lgbm_quant,breastcancer,64,64,1,0.0,0.9868131868131867,0.0,0.9298245614035088,192,0.9516483516483516
cegb,kr-vs-kp,1,1,8,0.0078125,0.9589201877934272,0.0,0.946875,45,0.9471830662915852
cegb,kr-vs-kp,16,16,2,0.03125,0.9076682316118936,0.0,0.890625,90,0.907674902152642
cegb,breastcancer,32,13,2,0.125,0.956043956043956,0.0,0.9385964912280702,45,0.9296703296703296
lgbm_base,breastcancer,16,16,8,0.0,0.9846153846153848,0.0,0.9298245614035088,454,0.9516483516483516
lgbm_quant,breastcancer,16,16,8,0.0,0.9846153846153848,0.0,0.9298245614035088,454,0.9516483516483516
cegb,kr-vs-kp,256,53,2,0.0078125,0.940923317683881,0.0,0.940625,323,0.9409284796966731
ccp,kr-vs-kp,32,32,1,0.5,1.3838633025543745,0.0,0.5125,32,0.5246437744618395
cegb,breastcancer,32,32,8,0.0078125,0.989010989010989,0.0,0.9298245614035088,338,0.9670329670329668
cegb,breastcancer,16,16,4,0.0078125,0.9802197802197802,0.0,0.9298245614035088,162,0.9428571428571428
cegb,kr-vs-kp,32,3,2,0.125,0.9076682316118936,0.0,0.890625,15,0.907674902152642
ccp,kr-vs-kp,2,2,8,0.03125,1.1444858160616658,0.0,0.890625,14,0.907674902152642
cegb,kr-vs-kp,4,3,8,0.125,0.940923317683881,0.0,0.940625,29,0.9409284796966731
lgbm_base,breastcancer,8,8,4,0.0,0.9736263736263736,0.0,0.9298245614035088,118,0.9318681318681318
cegb,breastcancer,16,16,2,0.03125,0.9736263736263736,0.0,0.9298245614035088,102,0.9384615384615383
lgbm_quant,breastcancer,8,8,4,0.0,0.9736263736263736,0.0,0.9298245614035088,118,0.9318681318681318
cegb,breastcancer,4,2,4,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.7186813186813187
cegb,breastcancer,8,8,2,0.0078125,0.9736263736263736,0.0,0.9298245614035088,56,0.931868131868132
ccp,kr-vs-kp,16,16,1,0.125,1.3838633025543745,0.0,0.5125,16,0.5246437744618395
cegb,breastcancer,1024,2,1,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.7186813186813187
cegb,kr-vs-kp,1,1,2,0.125,0.7812989045383412,0.0,0.7625,5,0.7699547455968688
cegb,kr-vs-kp,512,7,1,0.125,0.9076682316118936,0.0,0.890625,21,0.907674902152642
cegb,breastcancer,16,13,1,0.125,0.931868131868132,0.0,0.9385964912280702,39,0.9318681318681318
cegb,breastcancer,32,25,4,0.03125,0.9868131868131867,0.0,0.9298245614035088,159,0.956043956043956
cegb,kr-vs-kp,4,4,1,0.0078125,0.7597809076682316,0.0,0.734375,12,0.7597824425146771
ccp,kr-vs-kp,16,16,2,0.03125,1.1109716128587932,0.0,0.890625,32,0.907674902152642
cegb,kr-vs-kp,1,1,4,0.03125,0.940923317683881,0.0,0.940625,11,0.93114374388454
cegb,kr-vs-kp,128,1,4,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,breastcancer,4,4,1,0.0078125,0.8967032967032967,0.0,0.868421052631579,12,0.8923076923076924
ccp,kr-vs-kp,8,8,2,0.0078125,0.9078723224897982,0.0,0.890625,44,0.907674902152642
cegb,kr-vs-kp,128,128,1,0.0078125,0.9381846635367762,0.0,0.9390625,384,0.938581671966732
cegb,kr-vs-kp,32,26,8,0.0078125,0.976525821596244,0.0,0.96875,882,0.9698752446183952
ccp,kr-vs-kp,4,4,1,0.0078125,1.2522529775319926,0.0,0.734375,12,0.7867355675146771
ccp,kr-vs-kp,2,2,2,0.5,1.3838633025543745,0.0,0.5125,2,0.5246437744618395
ccp,kr-vs-kp,4,4,4,0.5,1.3838633025543745,0.0,0.5125,4,0.5246437744618395
cegb,kr-vs-kp,512,27,4,0.0078125,0.9448356807511736,0.0,0.9453125,311,0.9424932729941292
ccp,kr-vs-kp,1,1,4,0.03125,1.2520137295344886,0.0,0.890625,7,0.907674902152642
cegb,kr-vs-kp,8,8,1,0.03125,0.9076682316118936,0.0,0.890625,24,0.907674902152642
cegb,kr-vs-kp,16,16,4,0.0078125,0.940923317683881,0.0,0.940625,188,0.9409284796966731
ccp,kr-vs-kp,8,8,8,0.5,1.3838633025543745,0.0,0.5125,8,0.5246437744618395
cegb,kr-vs-kp,256,46,1,0.03125,0.9076682316118936,0.0,0.890625,138,0.907674902152642
cegb,breastcancer,8,8,1,0.03125,0.9186813186813186,0.0,0.8947368421052632,24,0.9186813186813187
cegb,kr-vs-kp,512,20,2,0.03125,0.940923317683881,0.0,0.940625,114,0.9409284796966731
cegb,breastcancer,512,25,2,0.03125,0.9824175824175824,0.0,0.9298245614035088,143,0.945054945054945
cegb,kr-vs-kp,8,1,8,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,16,7,1,0.125,0.9076682316118936,0.0,0.890625,21,0.907674902152642
cegb,breastcancer,512,37,4,0.0078125,0.9956043956043956,0.0,0.9473684210526316,391,0.9692307692307692
cegb,kr-vs-kp,1,1,1,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,64,3,4,0.125,0.940923317683881,0.0,0.940625,29,0.9409284796966731
cegb,kr-vs-kp,32,14,4,0.03125,0.940923317683881,0.0,0.940625,150,0.9409284796966731
cegb,breastcancer,256,43,2,0.0078125,0.9912087912087912,0.0,0.9298245614035088,275,0.9626373626373628
cegb,breastcancer,128,2,4,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.7186813186813187
ccp,kr-vs-kp,1,1,2,0.125,1.3838633025543745,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,512,14,8,0.03125,0.9612676056338028,0.0,0.9640625,298,0.9561812010763208
cegb,breastcancer,1024,13,2,0.125,0.956043956043956,0.0,0.9385964912280702,45,0.9296703296703296
ccp,kr-vs-kp,128,128,1,0.0078125,0.8234234419050298,0.0,0.890625,194,0.907674902152642
cegb,kr-vs-kp,128,3,8,0.125,0.940923317683881,0.0,0.940625,29,0.9409284796966731
cegb,breastcancer,1,1,4,0.03125,0.621978021978022,0.0,0.6491228070175439,7,0.621978021978022
cegb,breastcancer,512,25,8,0.03125,0.9868131868131867,0.0,0.9298245614035088,159,0.956043956043956
cegb,breastcancer,512,13,1,0.125,0.931868131868132,0.0,0.9385964912280702,39,0.9318681318681318
cegb,kr-vs-kp,2,2,8,0.03125,0.9589201877934272,0.0,0.95625,42,0.9499258500489236
ccp,kr-vs-kp,32,32,4,0.03125,1.0550847197585005,0.0,0.890625,50,0.907674902152642
cegb,kr-vs-kp,1024,3,2,0.125,0.9076682316118936,0.0,0.890625,15,0.907674902152642
ccp,kr-vs-kp,8,8,1,0.03125,1.2252187401829857,0.0,0.890625,18,0.8751895792563602
cegb,kr-vs-kp,1024,1,1,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
ccp,kr-vs-kp,1,1,8,0.0078125,1.2343011830968182,0.0,0.940625,9,0.9409284796966731
cegb,breastcancer,64,2,2,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.7186813186813187
ccp,kr-vs-kp,128,128,4,0.5,1.3838633025543745,0.0,0.5125,128,0.5246437744618395
cegb,kr-vs-kp,64,1,2,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,breastcancer,128,75,1,0.0078125,0.989010989010989,0.0,0.9210526315789472,225,0.9626373626373628
cegb,kr-vs-kp,32,1,1,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
ccp,kr-vs-kp,64,64,2,0.5,1.3838633025543745,0.0,0.5125,64,0.5246437744618395
ccp,kr-vs-kp,16,16,4,0.0078125,0.6219427021386947,0.0,0.940625,92,0.9409284796966731
ccp,kr-vs-kp,32,32,2,0.125,1.3838633025543745,0.0,0.5125,32,0.5246437744618395
cegb,kr-vs-kp,1024,14,4,0.03125,0.940923317683881,0.0,0.940625,150,0.9409284796966731
cegb,breastcancer,128,13,8,0.125,0.956043956043956,0.0,0.9385964912280702,45,0.9318681318681318
ccp,kr-vs-kp,4,4,8,0.125,1.3838633025543745,0.0,0.5125,4,0.5246437744618395
ccp,kr-vs-kp,32,32,8,0.0078125,0.6221626566266326,0.0,0.940625,108,0.9409284796966731
cegb,breastcancer,256,34,1,0.03125,0.9736263736263736,0.0,0.9385964912280702,102,0.9450549450549448
ccp,kr-vs-kp,64,64,4,0.125,1.3838633025543745,0.0,0.5125,64,0.5246437744618395
cegb,kr-vs-kp,256,1,8,0.5,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,breastcancer,1024,25,4,0.03125,0.9868131868131867,0.0,0.9298245614035088,159,0.956043956043956
ccp,kr-vs-kp,256,256,1,0.03125,1.22521849902008,0.0,0.890625,266,0.8751895792563602
ccp,breastcancer,128,128,1,0.0078125,0.3825813999764292,0.0,0.9385964912280702,168,0.9274725274725274
cegb,breastcancer,256,2,8,0.5,0.621978021978022,0.0,0.6491228070175439,6,0.7186813186813187
ccp,kr-vs-kp,64,64,8,0.03125,1.055084719479878,0.0,0.890625,82,0.907674902152642
ccp,kr-vs-kp,256,256,2,0.0078125,0.7117286312394507,0.0,0.890625,326,0.9119801859099804
ccp,kr-vs-kp,512,512,1,0.125,1.3838633025543745,0.0,0.5125,512,0.5246437744618395
ccp,breastcancer,64,64,8,0.03125,0.5973586218348406,0.0,0.9473684210526316,84,0.9186813186813186
ccp,breastcancer,256,256,1,0.03125,0.5973586216887152,0.0,0.9473684210526316,276,0.9186813186813186
ccp,kr-vs-kp,128,128,8,0.125,1.3838633025543745,0.0,0.5125,128,0.5246437744618395
ccp,breastcancer,128,128,4,0.5,1.3261749607812408,0.0,0.6491228070175439,128,0.621978021978022
ccp,kr-vs-kp,512,512,2,0.03125,1.1109716056320396,0.0,0.890625,528,0.907674902152642
ccp,breastcancer,256,256,2,0.0078125,0.3500952375624083,0.0,0.9298245614035088,308,0.9428571428571428
ccp,breastcancer,128,128,8,0.125,1.0793920669725627,0.0,0.6491228070175439,132,0.621978021978022
ccp,breastcancer,512,512,1,0.125,1.0793920669725627,0.0,0.6491228070175439,516,0.621978021978022
ccp,breastcancer,256,256,8,0.5,1.3261749607812408,0.0,0.6491228070175439,256,0.621978021978022
ccp,kr-vs-kp,512,512,4,0.0078125,0.621942698568622,0.0,0.940625,588,0.9409284796966731
ccp,kr-vs-kp,1024,1024,2,0.125,1.3838633025543745,0.0,0.5125,1024,0.5246437744618395
ccp,kr-vs-kp,1024,1024,1,0.5,1.3838633025543745,0.0,0.5125,1024,0.5246437744618395
ccp,breastcancer,512,512,2,0.03125,0.5973586216887155,0.0,0.9473684210526316,532,0.9186813186813186
ccp,kr-vs-kp,256,256,8,0.5,1.3838633025543745,0.0,0.5125,256,0.5246437744618395
cegb,breastcancer,1,1,1,0.5,0.621978021978022,0.0,0.6491228070175439,3,0.621978021978022
ccp,kr-vs-kp,512,512,8,0.03125,1.0550847194795492,0.0,0.890625,530,0.907674902152642
ccp,kr-vs-kp,1024,1024,4,0.03125,1.0550847194795492,0.0,0.890625,1042,0.907674902152642
ccp,breastcancer,512,512,4,0.0078125,0.3500952375624084,0.0,0.9298245614035088,564,0.9384615384615383
ccp,breastcancer,1024,1024,2,0.125,1.0793920669725627,0.0,0.6491228070175439,1028,0.621978021978022
ccp,breastcancer,1024,1024,1,0.5,1.3261749607812408,0.0,0.6491228070175439,1024,0.621978021978022
ccp,breastcancer,512,512,8,0.03125,0.5973586216887155,0.0,0.9473684210526316,532,0.9186813186813186
ccp,kr-vs-kp,1,1,1,0.5,1.3838633025543745,0.0,0.5125,1,0.5246437744618395
ccp,breastcancer,1024,1024,4,0.03125,0.5973586216887155,0.0,0.9473684210526316,1044,0.9186813186813186
lgbm_base,kr-vs-kp,2,2,1,0.0,0.5246478873239436,0.0,0.5125,6,0.5453874143835616
lgbm_quant,kr-vs-kp,2,2,1,0.0,0.5246478873239436,0.0,0.5125,6,0.5453874143835616
ccp,kr-vs-kp,2,2,4,0.0625,1.3838633025543745,0.0,0.5125,2,0.5246437744618395
cegb,breastcancer,2,2,1,0.0,0.621978021978022,0.0,0.6491228070175439,6,0.621978021978022
cegb,breastcancer,4,4,8,0.0625,0.9516483516483516,0.0,0.9385964912280702,24,0.912087912087912
cegb,breastcancer,2,2,8,0.015625,0.621978021978022,0.0,0.6491228070175439,20,0.6791208791208792
cegb,breastcancer,2,2,2,0.25,0.621978021978022,0.0,0.6491228070175439,6,0.621978021978022
cegb,breastcancer,64,19,4,0.0625,0.9758241758241758,0.0,0.9298245614035088,83,0.9428571428571428
lgbm_base,kr-vs-kp,64,64,1,0.0,0.940923317683881,0.0,0.940625,192,0.9397543113992172
lgbm_quant,kr-vs-kp,64,64,1,0.0,0.940923317683881,0.0,0.940625,192,0.9397543113992172
cegb,kr-vs-kp,8,8,4,0.0,0.940923317683881,0.0,0.940625,140,0.9409284796966731
cegb,breastcancer,2,2,4,0.0625,0.621978021978022,0.0,0.6491228070175439,12,0.621978021978022
cegb,breastcancer,64,30,8,0.015625,0.989010989010989,0.0,0.9298245614035088,256,0.9670329670329668
cegb,breastcancer,1,1,2,0.0625,0.621978021978022,0.0,0.6491228070175439,7,0.621978021978022
cegb,kr-vs-kp,2,1,2,0.25,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,breastcancer,8,7,8,0.25,0.934065934065934,0.0,0.9385964912280702,21,0.9142857142857144
cegb,breastcancer,32,19,2,0.0625,0.9758241758241758,0.0,0.9298245614035088,83,0.9406593406593406
cegb,kr-vs-kp,4,1,4,0.25,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,2,2,4,0.0625,0.940923317683881,0.0,0.940625,20,0.9409284796966731
lgbm_base,kr-vs-kp,4,4,2,0.0,0.9076682316118936,0.0,0.890625,24,0.907674902152642
lgbm_quant,kr-vs-kp,4,4,2,0.0,0.9076682316118936,0.0,0.890625,24,0.907674902152642
lgbm_base,kr-vs-kp,16,16,8,0.0,0.9753521126760564,0.0,0.96875,920,0.9655714897260276
ccp,kr-vs-kp,2,2,8,0.015625,1.1122317157747306,0.0,0.940625,18,0.9409284796966731
lgbm_quant,kr-vs-kp,16,16,8,0.0,0.9753521126760564,0.0,0.96875,920,0.9655714897260276
cegb,kr-vs-kp,256,256,4,0.0,0.9917840375586856,0.0,0.978125,5776,0.9796607448630136
cegb,kr-vs-kp,64,20,8,0.015625,0.9730046948356808,0.0,0.9703125,592,0.9604857204011742
cegb,breastcancer,4,4,4,0.25,0.8967032967032967,0.0,0.868421052631579,12,0.8923076923076924
cegb,breastcancer,32,7,1,0.25,0.934065934065934,0.0,0.9385964912280702,21,0.9142857142857144
cegb,kr-vs-kp,1,1,2,0.0625,0.7812989045383412,0.0,0.7625,5,0.7699547455968688
ccp,kr-vs-kp,32,32,1,0.25,1.3838633025543745,0.0,0.5125,32,0.5246437744618395
cegb,breastcancer,16,16,2,0.015625,0.9758241758241758,0.0,0.9298245614035088,110,0.9406593406593404
cegb,breastcancer,16,16,8,0.0,0.9846153846153848,0.0,0.9298245614035088,468,0.9362637362637364
cegb,kr-vs-kp,2,2,1,0.0,0.5246478873239436,0.0,0.5125,6,0.5453874143835616
cegb,breastcancer,4,4,2,0.0,0.9516483516483516,0.0,0.9385964912280702,28,0.9032967032967032
cegb,kr-vs-kp,512,22,1,0.0625,0.9076682316118936,0.0,0.890625,66,0.907674902152642
cegb,kr-vs-kp,16,16,2,0.015625,0.9076682316118936,0.0,0.890625,90,0.907674902152642
cegb,kr-vs-kp,4,4,8,0.0625,0.940923317683881,0.0,0.940625,52,0.9409284796966731
cegb,breastcancer,8,8,4,0.0,0.9736263736263736,0.0,0.9298245614035088,120,0.9274725274725276
cegb,breastcancer,16,16,1,0.0625,0.9428571428571428,0.0,0.9473684210526316,48,0.9296703296703296
cegb,kr-vs-kp,32,10,2,0.0625,0.9076682316118936,0.0,0.890625,56,0.907674902152642
cegb,breastcancer,64,64,1,0.0,0.9868131868131867,0.0,0.9385964912280702,192,0.956043956043956
cegb,kr-vs-kp,4,4,2,0.0,0.9076682316118936,0.0,0.890625,22,0.907674902152642
cegb,breastcancer,32,31,4,0.015625,0.989010989010989,0.0,0.9298245614035088,255,0.9670329670329668
ccp,kr-vs-kp,1,1,4,0.015625,1.2343011830968182,0.0,0.940625,9,0.9409284796966731
ccp,kr-vs-kp,8,8,4,0.0,0.6780207498948014,0.0,0.940625,166,0.9409284796966731
ccp,kr-vs-kp,16,16,1,0.0625,1.3838633025543745,0.0,0.5125,16,0.5246437744618395
ccp,kr-vs-kp,4,4,4,0.25,1.3838633025543745,0.0,0.5125,4,0.5246437744618395
cegb,breastcancer,8,8,1,0.015625,0.9186813186813186,0.0,0.8947368421052632,24,0.9186813186813187
ccp,kr-vs-kp,16,16,2,0.015625,0.8760169830912319,0.0,0.890625,56,0.907674902152642
lgbm_base,kr-vs-kp,8,8,4,0.0,0.940923317683881,0.0,0.940625,146,0.940928479696673
lgbm_quant,kr-vs-kp,8,8,4,0.0,0.940923317683881,0.0,0.940625,146,0.940928479696673
ccp,kr-vs-kp,8,8,8,0.25,1.3838633025543745,0.0,0.5125,8,0.5246437744618395
cegb,kr-vs-kp,16,16,8,0.0,0.9741784037558684,0.0,0.9703125,924,0.9608771098336596
cegb,kr-vs-kp,64,64,1,0.0,0.940923317683881,0.0,0.940625,192,0.9397543113992172
cegb,breastcancer,1024,7,1,0.25,0.934065934065934,0.0,0.9385964912280702,21,0.9142857142857144
ccp,kr-vs-kp,2,2,2,0.25,1.3838633025543745,0.0,0.5125,2,0.5246437744618395
ccp,kr-vs-kp,4,4,2,0.0,1.0875104666915767,0.0,0.890625,26,0.907674902152642
cegb,kr-vs-kp,128,128,2,0.0,0.954225352112676,0.0,0.95,890,0.9491468933463796
cegb,kr-vs-kp,128,1,4,0.25,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,8,1,8,0.25,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,8,8,1,0.015625,0.9076682316118936,0.0,0.890625,24,0.907674902152642
cegb,kr-vs-kp,1,1,4,0.015625,0.940923317683881,0.0,0.940625,13,0.93114374388454
cegb,breastcancer,1,1,4,0.015625,0.621978021978022,0.0,0.6491228070175439,11,0.621978021978022
cegb,kr-vs-kp,32,20,4,0.015625,0.940923317683881,0.0,0.940625,224,0.9409284796966731
cegb,breastcancer,256,256,4,0.0,1.0,0.0,0.9385964912280702,3794,0.9670329670329672
cegb,breastcancer,512,33,2,0.015625,0.9868131868131867,0.0,0.9298245614035088,211,0.956043956043956
cegb,kr-vs-kp,256,83,1,0.015625,0.9381846635367762,0.0,0.9390625,249,0.938581671966732
cegb,breastcancer,128,7,4,0.25,0.934065934065934,0.0,0.9385964912280702,21,0.9142857142857144
cegb,kr-vs-kp,16,16,1,0.0625,0.9076682316118936,0.0,0.890625,48,0.907674902152642
cegb,kr-vs-kp,64,8,4,0.0625,0.940923317683881,0.0,0.940625,82,0.9409284796966731
ccp,kr-vs-kp,2,2,1,0.0,1.3097857518305371,0.0,0.5125,6,0.5453874143835616
cegb,kr-vs-kp,32,1,1,0.25,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,512,512,8,0.0,0.9953051643192488,0.0,0.984375,30904,0.9823966487279844
cegb,breastcancer,1024,19,2,0.0625,0.9758241758241758,0.0,0.9298245614035088,83,0.9406593406593406
cegb,kr-vs-kp,1024,10,2,0.0625,0.9076682316118936,0.0,0.890625,56,0.907674902152642
cegb,kr-vs-kp,1,1,1,0.25,0.5246478873239436,0.0,0.5125,1,0.5246437744618395
cegb,kr-vs-kp,512,20,8,0.015625,0.9730046948356808,0.0,0.9703125,592,0.9604857204011742
cegb,breastcancer,128,128,2,0.0,1.0,0.0,0.9385964912280702,896,0.9736263736263736
ccp,kr-vs-kp,128,128,2,0.0,0.2374233708991954,0.0,0.953125,894,0.9542326626712327
cegb,kr-vs-kp,2,2,8,0.015625,0.9647887323943662,0.0,0.9609375,68,0.9511000183463796
ccp,kr-vs-kp,1,1,2,0.0625,1.3838633025543745,0.0,0.5125,1,0.5246437744618395
