no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
11.0,5.0,6.0,60.0,53.0,5394.0,4976.0,0.0,0.0,0.9692307692307692,512.0,1.0
11.0,7.0,6.0,60.0,53.0,15762.0,4976.0,0.0,0.0,0.9692307692307692,512.0,1.0
11.0,3.0,6.0,60.0,53.0,2802.0,4976.0,0.0,0.0,0.9692307692307692,512.0,1.0
11.0,5.0,6.0,60.0,53.0,5394.0,4976.0,0.0,0.0,0.9692307692307692,512.0,1.0
11.0,7.0,6.0,60.0,53.0,15762.0,4976.0,0.0,0.0,0.9692307692307692,512.0,1.0
4.0,3.0,5.0,22.0,18.0,1031.0,1616.0,0.0,0.0,0.9076923076923077,1024.0,1.0
4.0,5.0,5.0,22.0,18.0,1991.0,1616.0,0.0,0.0,0.9076923076923077,1024.0,1.0
4.0,7.0,5.0,22.0,18.0,5831.0,1616.0,0.0,0.0,0.9076923076923077,1024.0,1.0
7.0,3.0,6.0,33.0,27.0,1582.0,2384.0,0.0,0.0,0.9606153846153846,1024.0,1.0
7.0,5.0,6.0,33.0,27.0,3118.0,2384.0,0.0,0.0,0.9606153846153846,1024.0,1.0
7.0,7.0,6.0,33.0,27.0,9262.0,2384.0,0.0,0.0,0.9606153846153846,1024.0,1.0
7.0,3.0,6.0,33.0,27.0,1582.0,2384.0,0.0,0.0,0.9606153846153846,1024.0,1.0
