model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,memory_usage,max_memory,randomseed
lgbm_base,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.0,0.9609375,510.0,11264.0,16000,1
lgbm_base,kr-vs-kp,4.0,4.0,8.0,0.0,1e+34,0.0,0.9703125,1020.0,24320.0,32000,1
lgbm_base,kr-vs-kp,8.0,8.0,8.0,0.0,1e+34,0.0,0.971875,2040.0,55552.0,64000,1
lgbm_base,kr-vs-kp,16.0,16.0,8.0,0.0,1e+34,0.0,0.975,4080.0,118016.0,128000,1
lgbm_base,kr-vs-kp,32.0,32.0,8.0,0.0,1e+34,0.0,0.978125,8160.0,238848.0,256000,1
lgbm_base,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.9859375,16320.0,460032.0,512000,1
lgbm_base,kr-vs-kp,128.0,128.0,8.0,0.0,1e+34,0.0,0.978125,32640.0,955648.0,1024000,1
lgbm_base,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,1555968.0,2048000,1
lgbm_base,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,1555968.0,4096000,1
lgbm_base,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,1555968.0,8192000,1
lgbm_base,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,1555968.0,16384000,1
lgbm_quant,kr-vs-kp,1.0,1.0,4.0,0.0,1e+34,0.0,0.8859375,15.0,1088.0,2000,1
lgbm_quant,kr-vs-kp,1.0,1.0,8.0,0.0,1e+34,0.0,0.9625,255.0,2752.0,4000,1
lgbm_quant,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.0,0.9609375,510.0,5632.0,8000,1
lgbm_quant,kr-vs-kp,4.0,4.0,8.0,0.0,1e+34,0.0,0.9703125,1020.0,12160.0,16000,1
lgbm_quant,kr-vs-kp,8.0,8.0,8.0,0.0,1e+34,0.0,0.971875,2040.0,27776.0,32000,1
lgbm_quant,kr-vs-kp,16.0,16.0,8.0,0.0,1e+34,0.0,0.975,4080.0,59008.0,64000,1
lgbm_quant,kr-vs-kp,32.0,32.0,8.0,0.0,1e+34,0.0,0.978125,8160.0,119424.0,128000,1
lgbm_quant,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.9859375,16320.0,230016.0,256000,1
lgbm_quant,kr-vs-kp,128.0,128.0,8.0,0.0,1e+34,0.0,0.978125,32640.0,477824.0,512000,1
lgbm_quant,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,777984.0,1024000,1
lgbm_quant,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,777984.0,2048000,1
lgbm_quant,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,777984.0,4096000,1
lgbm_quant,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,777984.0,8192000,1
lgbm_quant,kr-vs-kp,512.0,512.0,4.0,0.0,1e+34,0.0,0.978125,7680.0,777984.0,16384000,1
ccp,kr-vs-kp,1.0,1.0,4.0,0.0078125,1e+34,0.0,0.928125,15.0,1152.0,2000,1
ccp,kr-vs-kp,1.0,1.0,4.0,0.0,1e+34,0.0,0.928125,15.0,2944.0,4000,1
ccp,kr-vs-kp,1.0,1.0,4.0,0.0,1e+34,0.0,0.928125,15.0,2944.0,8000,1
ccp,kr-vs-kp,1.0,1.0,8.0,0.0,1e+34,0.0,0.9734375,255.0,9344.0,16000,1
ccp,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.0,0.975,510.0,23552.0,32000,1
ccp,kr-vs-kp,4.0,4.0,8.0,0.0,1e+34,0.0,0.9734375,1020.0,44032.0,64000,1
ccp,kr-vs-kp,8.0,8.0,8.0,0.0,1e+34,0.0,0.975,2040.0,76800.0,128000,1
ccp,kr-vs-kp,16.0,16.0,8.0,0.0,1e+34,0.0,0.9765625,4080.0,155648.0,256000,1
ccp,kr-vs-kp,32.0,32.0,8.0,0.0,1e+34,0.0,0.984375,8160.0,377088.0,512000,1
ccp,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.0,0.98125,3840.0,888064.0,1024000,1
ccp,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.0,0.98125,3840.0,888064.0,2048000,1
ccp,kr-vs-kp,1024.0,1024.0,4.0,0.0,1e+34,0.0,0.978125,15360.0,3724800.0,4096000,1
ccp,kr-vs-kp,1024.0,1024.0,4.0,0.0,1e+34,0.0,0.978125,15360.0,3724800.0,8192000,1
ccp,kr-vs-kp,256.0,256.0,8.0,0.0,1e+34,0.0,0.9796875,65280.0,8217344.0,16384000,1
cegb,kr-vs-kp,1.0,1.0,4.0,0.0078125,1e+34,0.0,0.928125,15.0,1920.0,2000,1
cegb,kr-vs-kp,1.0,1.0,8.0,0.03125,1e+34,0.0,0.965625,255.0,3712.0,4000,1
cegb,kr-vs-kp,2.0,2.0,8.0,0.03125,1e+34,0.0,0.965625,510.0,6400.0,8000,1
cegb,kr-vs-kp,4.0,4.0,8.0,0.03125,1e+34,0.0,0.965625,1020.0,12288.0,16000,1
cegb,kr-vs-kp,4.0,4.0,8.0,0.0,1e+34,0.0,0.9671875,1020.0,26624.0,32000,1
cegb,kr-vs-kp,8.0,8.0,8.0,0.0078125,1e+34,0.0,0.9703125,2040.0,32768.0,64000,1
cegb,kr-vs-kp,32.0,26.0,8.0,0.0078125,1e+34,0.0,0.9765625,6630.0,101888.0,128000,1
cegb,kr-vs-kp,32.0,32.0,8.0,0.0,1e+34,0.0,0.978125,8160.0,244224.0,256000,1
cegb,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.9796875,16320.0,490240.0,512000,1
cegb,kr-vs-kp,128.0,128.0,8.0,0.0,1e+34,0.0,0.978125,32640.0,988928.0,1024000,1
cegb,kr-vs-kp,256.0,256.0,8.0,0.0,1e+34,0.0,0.9796875,65280.0,1987840.0,2048000,1
cegb,kr-vs-kp,512.0,512.0,8.0,0.0,1e+34,0.0,0.98125,130560.0,3958016.0,4096000,1
cegb,kr-vs-kp,512.0,512.0,8.0,0.0,1e+34,0.0,0.98125,130560.0,3958016.0,8192000,1
cegb,kr-vs-kp,512.0,512.0,8.0,0.0,1e+34,0.0,0.98125,130560.0,3958016.0,16384000,1
lgbm_base,kin8nm,4.0,4.0,1.0,0.0,1e+34,0.1162487014876023,0.1333192459979412,4.0,1536.0,2000,1
lgbm_base,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.1740319839199242,0.1989401195736777,8.0,3072.0,4000,1
lgbm_base,kin8nm,8.0,8.0,2.0,0.0,1e+34,0.2408283166509838,0.2565714964880835,24.0,7168.0,8000,1
lgbm_base,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3088885508701392,0.3306484583159735,48.0,14336.0,16000,1
lgbm_base,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.3984103278417954,0.4132554930284579,96.0,28672.0,32000,1
lgbm_base,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4620966837027329,0.4741442472647311,192.0,57344.0,64000,1
lgbm_base,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5246347884846915,0.5342679825425145,480.0,124928.0,128000,1
lgbm_base,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272261061417479,0.6400443998528624,8160.0,249856.0,256000,1
lgbm_base,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7203174572268686,0.7273752845028133,16320.0,490752.0,512000,1
lgbm_base,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.7730290146814494,0.7853802424367584,32640.0,957440.0,1024000,1
lgbm_base,kin8nm,256.0,256.0,8.0,0.0,1e+34,0.8063895625456946,0.8176299221228192,65280.0,1931264.0,2048000,1
lgbm_base,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8181625442413665,0.8297414881770739,130560.0,3889408.0,4096000,1
lgbm_base,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8243158054616462,0.8358418628116739,261120.0,7760128.0,8192000,1
lgbm_base,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8243158054616462,0.8358418628116739,261120.0,7760128.0,16384000,1
lgbm_quant,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.1738892883266569,0.1987468469090146,8.0,1536.0,2000,1
lgbm_quant,kin8nm,8.0,8.0,2.0,0.0,1e+34,0.2406456273221203,0.2564372745124614,24.0,3584.0,4000,1
lgbm_quant,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.30876387194922,0.3305825825173337,48.0,7168.0,8000,1
lgbm_quant,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.3983397753507383,0.4132398677552947,96.0,14336.0,16000,1
lgbm_quant,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4620561137852462,0.4741670509918444,192.0,28672.0,32000,1
lgbm_quant,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5245160324617697,0.5343888237825165,480.0,62464.0,64000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,128000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,256000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,512000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,1024000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,2048000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,4096000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,8192000,1
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6272733072626624,0.6400483320606141,8160.0,124928.0,16384000,1
ccp,kin8nm,4.0,4.0,1.0,0.0,1e+34,0.1171555951762489,0.1330369741684327,4.0,1536.0,2000,1
ccp,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.1755770775406016,0.1994330161493387,8.0,3072.0,4000,1
ccp,kin8nm,8.0,8.0,2.0,0.0,1e+34,0.2396641287966949,0.2562439667635129,24.0,7168.0,8000,1
ccp,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3072807777613013,0.3307777793379256,48.0,14336.0,16000,1
ccp,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.3950128253820689,0.4134573440378241,96.0,28672.0,32000,1
ccp,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4553484569223546,0.4676138226921315,192.0,57344.0,64000,1
ccp,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.520852975689039,0.532991578920855,480.0,126720.0,128000,1
ccp,kin8nm,64.0,64.0,4.0,0.0,1e+34,0.6039609543976021,0.6087081231596789,960.0,252672.0,256000,1
ccp,kin8nm,128.0,128.0,4.0,0.0,1e+34,0.6389062263364278,0.6380855755041203,1920.0,483328.0,512000,1
ccp,kin8nm,256.0,256.0,4.0,0.0,1e+34,0.68535227117679,0.6928697951286029,3840.0,948480.0,1024000,1
ccp,kin8nm,512.0,512.0,4.0,0.0,1e+34,0.7147812213066138,0.7265204213552455,7680.0,1869824.0,2048000,1
ccp,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7582871284239832,0.7697991010158951,16320.0,3144704.0,4096000,1
ccp,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.7777893202955092,0.7905428096131694,32640.0,4931840.0,8192000,1
ccp,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.7876943635668883,0.8004604767426485,130560.0,14633216.0,16384000,1
cegb,kin8nm,8.0,5.0,1.0,0.0078125,1e+34,0.1340862146270622,0.1541104341647442,5.0,1920.0,2000,1
cegb,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.1740319839199242,0.1989401195736777,8.0,3072.0,4000,1
cegb,kin8nm,8.0,8.0,2.0,0.0,1e+34,0.2412349011504395,0.2563017649691839,24.0,7168.0,8000,1
cegb,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.305025119392717,0.3291644443580451,48.0,14336.0,16000,1
cegb,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.3912941540620007,0.4088926207409564,96.0,28672.0,32000,1
cegb,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4605796090420327,0.4704348424329544,192.0,57344.0,64000,1
cegb,kin8nm,16.0,16.0,8.0,0.0,1e+34,0.5264650168073014,0.5286129103545147,4080.0,124928.0,128000,1
cegb,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6458411077019648,0.6531108218144553,8160.0,249856.0,256000,1
cegb,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7381902864058718,0.7375262954452473,16320.0,493056.0,512000,1
cegb,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.7883367732110935,0.7912151744238445,32640.0,960000.0,1024000,1
cegb,kin8nm,256.0,256.0,8.0,0.0,1e+34,0.8198173861660796,0.8226874193703859,65280.0,1932544.0,2048000,1
cegb,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8295689668047743,0.83278059668309,130560.0,3851520.0,4096000,1
cegb,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8336721338599002,0.8358147176721648,261120.0,7741696.0,8192000,1
cegb,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8336721338599002,0.8358147176721648,261120.0,7741696.0,16384000,1
lgbm_base,california_housing,4.0,4.0,1.0,0.0,1e+34,0.1912934805361877,0.1841918121217055,4.0,1536.0,2000,1
lgbm_base,california_housing,8.0,8.0,1.0,0.0,1e+34,0.2978181334619157,0.2926639157653748,8.0,3072.0,4000,1
lgbm_base,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4077216596660327,0.4014573958660073,16.0,6144.0,8000,1
lgbm_base,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5268846107888895,0.5188279357078394,48.0,14336.0,16000,1
lgbm_base,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6413386158207529,0.6309131209541965,96.0,28672.0,32000,1
lgbm_base,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7293746081714734,0.7152619633478672,192.0,57344.0,64000,1
lgbm_base,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7726178930631209,0.7590115217190311,384.0,114688.0,128000,1
lgbm_base,california_housing,32.0,32.0,8.0,0.0,1e+34,0.7992282210079693,0.7912265938354359,8160.0,249856.0,256000,1
lgbm_base,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8262219530549758,0.8184830155804549,16320.0,499712.0,512000,1
lgbm_base,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8406129870592505,0.834426918149449,32640.0,999424.0,1024000,1
lgbm_base,california_housing,256.0,256.0,8.0,0.0,1e+34,0.8493350279804951,0.842959372139432,65280.0,1998848.0,2048000,1
lgbm_base,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8529124647137467,0.8458534478868542,130560.0,3994624.0,4096000,1
lgbm_base,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8537422747884486,0.8451445244333405,261120.0,7984640.0,8192000,1
lgbm_base,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8537422747884486,0.8451445244333405,261120.0,7984640.0,16384000,1
lgbm_quant,california_housing,8.0,8.0,1.0,0.0,1e+34,0.2977598503566016,0.2925232580629151,8.0,1536.0,2000,1
lgbm_quant,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4076223973578768,0.4012172332674217,16.0,3072.0,4000,1
lgbm_quant,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5268698710287452,0.5187053421152235,48.0,7168.0,8000,1
lgbm_quant,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6408787030198025,0.6306442937607628,96.0,14336.0,16000,1
lgbm_quant,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7272988339578449,0.713800822153897,192.0,28672.0,32000,1
lgbm_quant,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7695058877778469,0.7564522057953976,384.0,57344.0,64000,1
lgbm_quant,california_housing,32.0,32.0,8.0,0.0,1e+34,0.7953141936222767,0.7887071907272066,8160.0,124928.0,128000,1
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8205307052442088,0.8150956561451114,16320.0,249856.0,256000,1
lgbm_quant,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8327215371766651,0.8301337103231841,32640.0,499712.0,512000,1
lgbm_quant,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8327215371766651,0.8301337103231841,32640.0,499712.0,1024000,1
lgbm_quant,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8327215371766651,0.8301337103231841,32640.0,499712.0,2048000,1
lgbm_quant,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8327215371766651,0.8301337103231841,32640.0,499712.0,4096000,1
lgbm_quant,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8327215371766651,0.8301337103231841,32640.0,499712.0,8192000,1
lgbm_quant,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8327215371766651,0.8301337103231841,32640.0,499712.0,16384000,1
ccp,california_housing,4.0,4.0,2.0,0.125,1e+34,0.2037860624787484,0.2011256472228969,12.0,1792.0,2000,1
ccp,california_housing,8.0,8.0,2.0,0.125,1e+34,0.3088838768119845,0.3023435194153575,24.0,3328.0,4000,1
ccp,california_housing,16.0,16.0,4.0,0.0625,1e+34,0.4318383703418502,0.4244632055097299,240.0,7680.0,8000,1
ccp,california_housing,32.0,32.0,4.0,0.03125,1e+34,0.5428926578823485,0.5335605595667026,480.0,15872.0,16000,1
ccp,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6439084334079664,0.6331213742579369,96.0,28672.0,32000,1
ccp,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7321483787954783,0.7176908565703353,192.0,57344.0,64000,1
ccp,california_housing,128.0,128.0,2.0,0.0,1e+34,0.773861184084645,0.7591886730419741,384.0,113664.0,128000,1
ccp,california_housing,256.0,256.0,2.0,0.0,1e+34,0.7981389644528105,0.7834714192463219,768.0,227072.0,256000,1
ccp,california_housing,128.0,128.0,4.0,0.0,1e+34,0.8181823948700232,0.8096149620296369,1920.0,494080.0,512000,1
ccp,california_housing,256.0,256.0,4.0,0.0,1e+34,0.8296924348137595,0.8242461205629424,3840.0,983552.0,1024000,1
ccp,california_housing,512.0,512.0,4.0,0.0,1e+34,0.8382476388664418,0.8331403766969121,7680.0,1934336.0,2048000,1
ccp,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.84441472795133,0.8357071073870098,15360.0,3810048.0,4096000,1
ccp,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.84441472795133,0.8357071073870098,15360.0,3810048.0,8192000,1
ccp,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.84441472795133,0.8357071073870098,15360.0,3810048.0,16384000,1
cegb,california_housing,4.0,4.0,1.0,0.0,1e+34,0.1912934805361877,0.1841918121217055,4.0,1536.0,2000,1
cegb,california_housing,16.0,9.0,1.0,0.125,1e+34,0.3186153890393453,0.3112073243968529,9.0,3456.0,4000,1
cegb,california_housing,32.0,18.0,1.0,0.0625,1e+34,0.4263564298226977,0.4189479409494477,18.0,6912.0,8000,1
cegb,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5268846107888895,0.5188279357078394,48.0,14336.0,16000,1
cegb,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6413386158207529,0.6309131209541965,96.0,28672.0,32000,1
cegb,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7292320978724338,0.7152841515948073,192.0,57344.0,64000,1
cegb,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7743379643186509,0.760185361847945,384.0,114688.0,128000,1
cegb,california_housing,32.0,32.0,8.0,0.0,1e+34,0.7992282210079693,0.7912265938354359,8160.0,249856.0,256000,1
cegb,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8262219530549758,0.8184830155804549,16320.0,499712.0,512000,1
cegb,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8406129870592505,0.834426918149449,32640.0,999424.0,1024000,1
cegb,california_housing,256.0,256.0,8.0,0.0,1e+34,0.8493350279804951,0.842959372139432,65280.0,1998848.0,2048000,1
cegb,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8529124647137467,0.8458534478868542,130560.0,3994624.0,4096000,1
cegb,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8537422747884486,0.8451445244333405,261120.0,7984640.0,8192000,1
cegb,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8537422747884486,0.8451445244333405,261120.0,7984640.0,16384000,1
lgbm_base,wine,1.0,7.0,1.0,0.0,1e+34,0.4269230769230769,0.4438461538461538,7.0,2688.0,4000,1
lgbm_base,wine,1.0,7.0,1.0,0.0,1e+34,0.4269230769230769,0.4438461538461538,7.0,2688.0,8000,1
lgbm_base,wine,2.0,14.0,2.0,0.0,1e+34,0.4961538461538461,0.5353846153846153,42.0,11776.0,16000,1
lgbm_base,wine,4.0,28.0,2.0,0.0,1e+34,0.4980769230769231,0.5376923076923077,84.0,24320.0,32000,1
lgbm_base,wine,16.0,112.0,1.0,0.0,1e+34,0.5019230769230769,0.54,112.0,43008.0,64000,1
lgbm_base,wine,16.0,112.0,2.0,0.0,1e+34,0.5153846153846153,0.5338461538461539,336.0,97536.0,128000,1
lgbm_base,wine,4.0,28.0,8.0,0.0,1e+34,0.5365384615384615,0.5653846153846154,7140.0,201728.0,256000,1
lgbm_base,wine,8.0,56.0,8.0,0.0,1e+34,0.5596153846153846,0.58,14280.0,419584.0,512000,1
lgbm_base,wine,16.0,112.0,8.0,0.0,1e+34,0.5884615384615385,0.5969230769230769,28560.0,854528.0,1024000,1
lgbm_base,wine,32.0,224.0,8.0,0.0,1e+34,0.6076923076923076,0.6061538461538462,57120.0,1722112.0,2048000,1
lgbm_base,wine,64.0,448.0,8.0,0.0,1e+34,0.6173076923076923,0.6238461538461538,114240.0,3437056.0,4096000,1
lgbm_base,wine,128.0,896.0,8.0,0.0,1e+34,0.6576923076923077,0.6423076923076924,228480.0,6387712.0,8192000,1
lgbm_base,wine,256.0,1792.0,8.0,0.0,1e+34,0.6673076923076923,0.6469230769230769,456960.0,11407360.0,16384000,1
lgbm_quant,wine,1.0,7.0,1.0,0.0,1e+34,0.4269230769230769,0.4438461538461538,7.0,1344.0,2000,1
lgbm_quant,wine,1.0,7.0,1.0,0.0,1e+34,0.4269230769230769,0.4438461538461538,7.0,1344.0,4000,1
lgbm_quant,wine,2.0,14.0,2.0,0.0,1e+34,0.4961538461538461,0.5353846153846153,42.0,5888.0,8000,1
lgbm_quant,wine,4.0,28.0,2.0,0.0,1e+34,0.4980769230769231,0.5376923076923077,84.0,12160.0,16000,1
lgbm_quant,wine,16.0,112.0,1.0,0.0,1e+34,0.5019230769230769,0.54,112.0,21504.0,32000,1
lgbm_quant,wine,16.0,112.0,2.0,0.0,1e+34,0.5153846153846153,0.5338461538461539,336.0,48768.0,64000,1
lgbm_quant,wine,4.0,28.0,8.0,0.0,1e+34,0.5384615384615384,0.5638461538461539,7140.0,100864.0,128000,1
lgbm_quant,wine,8.0,56.0,8.0,0.0,1e+34,0.5576923076923077,0.58,14280.0,209792.0,256000,1
lgbm_quant,wine,16.0,112.0,8.0,0.0,1e+34,0.5865384615384616,0.5907692307692308,28560.0,427264.0,512000,1
lgbm_quant,wine,32.0,224.0,8.0,0.0,1e+34,0.6057692307692307,0.6038461538461538,57120.0,861056.0,1024000,1
lgbm_quant,wine,64.0,448.0,8.0,0.0,1e+34,0.6153846153846154,0.6238461538461538,114240.0,1718528.0,2048000,1
lgbm_quant,wine,128.0,896.0,8.0,0.0,1e+34,0.6384615384615384,0.6369230769230769,228480.0,3193856.0,4096000,1
lgbm_quant,wine,256.0,1792.0,8.0,0.0,1e+34,0.6653846153846154,0.6430769230769231,456960.0,5703680.0,8192000,1
lgbm_quant,wine,256.0,1792.0,8.0,0.0,1e+34,0.6653846153846154,0.6430769230769231,456960.0,5703680.0,16384000,1
ccp,wine,1.0,1.0,1.0,0.0078125,1e+34,0.4269230769230769,0.4438461538461538,1.0,1408.0,2000,1
ccp,wine,1.0,1.0,1.0,0.0,1e+34,0.4288461538461538,0.4438461538461538,1.0,2688.0,4000,1
ccp,wine,4.0,4.0,2.0,0.0078125,1e+34,0.4980769230769231,0.5338461538461539,12.0,6144.0,8000,1
ccp,wine,4.0,4.0,1.0,0.0,1e+34,0.4980769230769231,0.536923076923077,4.0,10752.0,16000,1
ccp,wine,4.0,4.0,1.0,0.0,1e+34,0.4980769230769231,0.536923076923077,4.0,10752.0,32000,1
ccp,wine,32.0,32.0,2.0,0.0078125,1e+34,0.5057692307692307,0.5384615384615384,96.0,32768.0,64000,1
ccp,wine,16.0,16.0,2.0,0.0,1e+34,0.5211538461538462,0.5415384615384615,48.0,100352.0,128000,1
ccp,wine,8.0,8.0,4.0,0.0,1e+34,0.5346153846153846,0.5615384615384615,120.0,207104.0,256000,1
ccp,wine,16.0,16.0,4.0,0.0,1e+34,0.5692307692307692,0.5776923076923077,240.0,418048.0,512000,1
ccp,wine,32.0,32.0,4.0,0.0,1e+34,0.5826923076923077,0.5838461538461538,480.0,829952.0,1024000,1
ccp,wine,8.0,8.0,8.0,0.0,1e+34,0.5865384615384616,0.62,2040.0,1817088.0,2048000,1
ccp,wine,16.0,16.0,8.0,0.0,1e+34,0.6307692307692307,0.63,4080.0,3851776.0,4096000,1
ccp,wine,32.0,32.0,8.0,0.0,1e+34,0.6903846153846154,0.6453846153846153,8160.0,8013568.0,8192000,1
ccp,wine,32.0,32.0,8.0,0.0,1e+34,0.6903846153846154,0.6453846153846153,8160.0,8013568.0,16384000,1
cegb,wine,1.0,7.0,1.0,0.03125,1e+34,0.4269230769230769,0.4438461538461538,7.0,1408.0,2000,1
cegb,wine,1.0,7.0,1.0,0.0,1e+34,0.4269230769230769,0.4438461538461538,7.0,2688.0,4000,1
cegb,wine,4.0,28.0,2.0,0.03125,1e+34,0.4846153846153846,0.5330769230769231,84.0,7168.0,8000,1
cegb,wine,2.0,14.0,2.0,0.0,1e+34,0.4961538461538461,0.5353846153846153,42.0,11776.0,16000,1
cegb,wine,8.0,56.0,2.0,0.015625,1e+34,0.5019230769230769,0.5361538461538462,168.0,19968.0,32000,1
cegb,wine,4.0,28.0,8.0,0.015625,1e+34,0.5057692307692307,0.5461538461538461,7140.0,58112.0,64000,1
cegb,wine,16.0,105.0,4.0,0.0078125,1e+34,0.5269230769230769,0.5576923076923077,1575.0,106368.0,128000,1
cegb,wine,16.0,112.0,8.0,0.0078125,1e+34,0.5384615384615384,0.5738461538461539,28560.0,244992.0,256000,1
cegb,wine,8.0,56.0,8.0,0.0,1e+34,0.551923076923077,0.58,14280.0,419328.0,512000,1
cegb,wine,16.0,112.0,8.0,0.0,1e+34,0.5903846153846154,0.5938461538461538,28560.0,856064.0,1024000,1
cegb,wine,32.0,224.0,8.0,0.0,1e+34,0.6153846153846154,0.6161538461538462,57120.0,1712128.0,2048000,1
cegb,wine,64.0,448.0,8.0,0.0,1e+34,0.6288461538461538,0.6430769230769231,114240.0,3423744.0,4096000,1
cegb,wine,128.0,896.0,8.0,0.0,1e+34,0.6557692307692308,0.6538461538461539,228480.0,6388480.0,8192000,1
